"model","variable","label","x","estimate"
"Partially linear FE","log_capital","Log capital",-0.630713815459464,-0.427644355916149
"Partially linear FE","log_capital","Log capital",-0.592413306562866,-0.406783655627557
"Partially linear FE","log_capital","Log capital",-0.554112797666267,-0.385922955338964
"Partially linear FE","log_capital","Log capital",-0.515812288769669,-0.365062255050371
"Partially linear FE","log_capital","Log capital",-0.47751177987307,-0.344201554761779
"Partially linear FE","log_capital","Log capital",-0.439211270976471,-0.323340854473186
"Partially linear FE","log_capital","Log capital",-0.400910762079873,-0.302480154184593
"Partially linear FE","log_capital","Log capital",-0.362610253183274,-0.281619453896001
"Partially linear FE","log_capital","Log capital",-0.324309744286675,-0.260758753607408
"Partially linear FE","log_capital","Log capital",-0.286009235390077,-0.239898053318815
"Partially linear FE","log_capital","Log capital",-0.247708726493478,-0.219037353030223
"Partially linear FE","log_capital","Log capital",-0.209408217596879,-0.19817665274163
"Partially linear FE","log_capital","Log capital",-0.171107708700281,-0.177315952453038
"Partially linear FE","log_capital","Log capital",-0.132807199803682,-0.156455252164445
"Partially linear FE","log_capital","Log capital",-0.0945066909070835,-0.135594551875852
"Partially linear FE","log_capital","Log capital",-0.0562061820104849,-0.11473385158726
"Partially linear FE","log_capital","Log capital",-0.0179056731138862,-0.0938731512986669
"Partially linear FE","log_capital","Log capital",0.0203948357827124,-0.0730124510100743
"Partially linear FE","log_capital","Log capital",0.058695344679311,-0.0521517507214816
"Partially linear FE","log_capital","Log capital",0.0969958535759097,-0.031291050432889
"Partially linear FE","log_capital","Log capital",0.135296362472508,-0.0104303501442963
"Partially linear FE","log_capital","Log capital",0.173596871369107,0.0104303501442963
"Partially linear FE","log_capital","Log capital",0.211897380265706,0.031291050432889
"Partially linear FE","log_capital","Log capital",0.250197889162304,0.0521517507214816
"Partially linear FE","log_capital","Log capital",0.288498398058903,0.0730124510100743
"Partially linear FE","log_capital","Log capital",0.326798906955502,0.0938731512986669
"Partially linear FE","log_capital","Log capital",0.3650994158521,0.11473385158726
"Partially linear FE","log_capital","Log capital",0.403399924748698,0.135594551875852
"Partially linear FE","log_capital","Log capital",0.441700433645297,0.156455252164445
"Partially linear FE","log_capital","Log capital",0.480000942541896,0.177315952453037
"Partially linear FE","log_capital","Log capital",0.518301451438494,0.19817665274163
"Partially linear FE","log_capital","Log capital",0.556601960335093,0.219037353030223
"Partially linear FE","log_capital","Log capital",0.594902469231692,0.239898053318815
"Partially linear FE","log_capital","Log capital",0.63320297812829,0.260758753607408
"Partially linear FE","log_capital","Log capital",0.671503487024889,0.281619453896
"Partially linear FE","log_capital","Log capital",0.709803995921487,0.302480154184593
"Partially linear FE","log_capital","Log capital",0.748104504818087,0.323340854473186
"Partially linear FE","log_capital","Log capital",0.786405013714685,0.344201554761778
"Partially linear FE","log_capital","Log capital",0.824705522611284,0.365062255050371
"Partially linear FE","log_capital","Log capital",0.863006031507882,0.385922955338964
"Partially linear FE","log_capital","Log capital",0.901306540404481,0.406783655627557
"Partially linear FE","log_capital","Log capital",0.939607049301079,0.427644355916149
"Partially linear FE","log_capital","Log capital",0.977907558197678,0.448505056204742
"Partially linear FE","log_capital","Log capital",1.01620806709428,0.469365756493334
"Partially linear FE","log_capital","Log capital",1.05450857599088,0.490226456781927
"Partially linear FE","log_capital","Log capital",1.09280908488747,0.51108715707052
"Partially linear FE","log_capital","Log capital",1.13110959378407,0.531947857359113
"Partially linear FE","log_capital","Log capital",1.16941010268067,0.552808557647705
"Partially linear FE","log_capital","Log capital",1.20771061157727,0.573669257936298
"Partially linear FE","log_capital","Log capital",1.24601112047387,0.59452995822489
"Partially linear FE","log_capital","Log capital",1.28431162937047,0.615390658513483
"Partially linear FE","log_capital","Log capital",1.32261213826707,0.636251358802076
"Partially linear FE","log_capital","Log capital",1.36091264716366,0.657112059090668
"Partially linear FE","log_capital","Log capital",1.39921315606026,0.677972759379261
"Partially linear FE","log_capital","Log capital",1.43751366495686,0.698833459667854
"Partially linear FE","log_capital","Log capital",1.47581417385346,0.719694159956446
"Partially linear FE","log_capital","Log capital",1.51411468275006,0.740554860245039
"Partially linear FE","log_capital","Log capital",1.55241519164666,0.761415560533631
"Partially linear FE","log_capital","Log capital",1.59071570054326,0.782276260822224
"Partially linear FE","log_capital","Log capital",1.62901620943985,0.803136961110817
"Partially linear FE","log_capital","Log capital",1.66731671833645,0.823997661399409
"Partially linear FE","log_capital","Log capital",1.70561722723305,0.844858361688002
"Partially linear FE","log_capital","Log capital",1.74391773612965,0.865719061976594
"Partially linear FE","log_capital","Log capital",1.78221824502625,0.886579762265187
"Partially linear FE","log_capital","Log capital",1.82051875392285,0.90744046255378
"Partially linear FE","log_capital","Log capital",1.85881926281945,0.928301162842373
"Partially linear FE","log_capital","Log capital",1.89711977171604,0.949161863130965
"Partially linear FE","log_capital","Log capital",1.93542028061264,0.970022563419558
"Partially linear FE","log_capital","Log capital",1.97372078950924,0.99088326370815
"Partially linear FE","log_capital","Log capital",2.01202129840584,1.01174396399674
"Partially linear FE","log_capital","Log capital",2.05032180730244,1.03260466428534
"Partially linear FE","log_capital","Log capital",2.08862231619904,1.05346536457393
"Partially linear FE","log_capital","Log capital",2.12692282509564,1.07432606486252
"Partially linear FE","log_capital","Log capital",2.16522333399224,1.09518676515111
"Partially linear FE","log_capital","Log capital",2.20352384288883,1.11604746543971
"Partially linear FE","log_capital","Log capital",2.24182435178543,1.1369081657283
"Partially linear FE","log_capital","Log capital",2.28012486068203,1.15776886601689
"Partially linear FE","log_capital","Log capital",2.31842536957863,1.17862956630548
"Partially linear FE","log_capital","Log capital",2.35672587847523,1.19949026659408
"Partially linear FE","log_capital","Log capital",2.39502638737183,1.22035096688267
"Partially linear FE","log_capital","Log capital",2.43332689626843,1.24121166717126
"Partially linear FE","log_capital","Log capital",2.47162740516502,1.26207236745986
"Partially linear FE","log_capital","Log capital",2.50992791406162,1.28293306774845
"Partially linear FE","log_capital","Log capital",2.54822842295822,1.30379376803704
"Partially linear FE","log_capital","Log capital",2.58652893185482,1.32465446832563
"Partially linear FE","log_capital","Log capital",2.62482944075142,1.34551516861423
"Partially linear FE","log_capital","Log capital",2.66312994964802,1.36637586890282
"Partially linear FE","log_capital","Log capital",2.70143045854462,1.38723656919141
"Partially linear FE","log_capital","Log capital",2.73973096744121,1.40809726948
"Partially linear FE","log_capital","Log capital",2.77803147633781,1.4289579697686
"Partially linear FE","log_capital","Log capital",2.81633198523441,1.44981867005719
"Partially linear FE","log_capital","Log capital",2.85463249413101,1.47067937034578
"Partially linear FE","log_capital","Log capital",2.89293300302761,1.49154007063437
"Partially linear FE","log_capital","Log capital",2.93123351192421,1.51240077092297
"Partially linear FE","log_capital","Log capital",2.96953402082081,1.53326147121156
"Partially linear FE","log_capital","Log capital",3.00783452971741,1.55412217150015
"Partially linear FE","log_capital","Log capital",3.046135038614,1.57498287178874
"Partially linear FE","log_capital","Log capital",3.0844355475106,1.59584357207734
"Partially linear FE","log_capital","Log capital",3.1227360564072,1.61670427236593
"Partially linear FE","log_capital","Log capital",3.1610365653038,1.63756497265452
"Partially linear FE","log_capital","Log capital",3.1993370742004,1.65842567294312
"Partially linear FE","log_capital","Log capital",3.237637583097,1.67928637323171
"Partially linear FE","log_capital","Log capital",3.2759380919936,1.7001470735203
"Partially linear FE","log_capital","Log capital",3.3142386008902,1.72100777380889
"Partially linear FE","log_capital","Log capital",3.35253910978679,1.74186847409749
"Partially linear FE","log_capital","Log capital",3.39083961868339,1.76272917438608
"Partially linear FE","log_capital","Log capital",3.42914012757999,1.78358987467467
"Partially linear FE","log_capital","Log capital",3.46744063647659,1.80445057496326
"Partially linear FE","log_capital","Log capital",3.50574114537319,1.82531127525186
"Partially linear FE","log_capital","Log capital",3.54404165426979,1.84617197554045
"Partially linear FE","log_capital","Log capital",3.58234216316638,1.86703267582904
"Additive GAM FE","log_capital","Log capital",-3.27344892932477,-1.83619980662914
"Additive GAM FE","log_capital","Log capital",-3.23514842042817,-1.8185094649496
"Additive GAM FE","log_capital","Log capital",-3.19684791153157,-1.80105491306929
"Additive GAM FE","log_capital","Log capital",-3.15854740263497,-1.78384370145008
"Additive GAM FE","log_capital","Log capital",-3.12024689373838,-1.76688338055386
"Additive GAM FE","log_capital","Log capital",-3.08194638484178,-1.75018150084251
"Additive GAM FE","log_capital","Log capital",-3.04364587594518,-1.73374561277791
"Additive GAM FE","log_capital","Log capital",-3.00534536704858,-1.71758326682194
"Additive GAM FE","log_capital","Log capital",-2.96704485815198,-1.70170201343648
"Additive GAM FE","log_capital","Log capital",-2.92874434925538,-1.68610940308341
"Additive GAM FE","log_capital","Log capital",-2.89044384035878,-1.67081298622462
"Additive GAM FE","log_capital","Log capital",-2.85214333146219,-1.65582029020744
"Additive GAM FE","log_capital","Log capital",-2.81384282256559,-1.6411025769992
"Additive GAM FE","log_capital","Log capital",-2.77554231366899,-1.62652146403864
"Additive GAM FE","log_capital","Log capital",-2.73724180477239,-1.61191792769088
"Additive GAM FE","log_capital","Log capital",-2.69894129587579,-1.59713294432107
"Additive GAM FE","log_capital","Log capital",-2.66064078697919,-1.58200749029432
"Additive GAM FE","log_capital","Log capital",-2.62234027808259,-1.56638254197577
"Additive GAM FE","log_capital","Log capital",-2.58403976918599,-1.55009907573053
"Additive GAM FE","log_capital","Log capital",-2.5457392602894,-1.53299806792375
"Additive GAM FE","log_capital","Log capital",-2.5074387513928,-1.51492049492055
"Additive GAM FE","log_capital","Log capital",-2.4691382424962,-1.49570733308604
"Additive GAM FE","log_capital","Log capital",-2.4308377335996,-1.47519955878538
"Additive GAM FE","log_capital","Log capital",-2.392537224703,-1.45323814838367
"Additive GAM FE","log_capital","Log capital",-2.3542367158064,-1.42966407824605
"Additive GAM FE","log_capital","Log capital",-2.3159362069098,-1.404390365662
"Additive GAM FE","log_capital","Log capital",-2.27763569801321,-1.3777345549121
"Additive GAM FE","log_capital","Log capital",-2.23933518911661,-1.3501552882375
"Additive GAM FE","log_capital","Log capital",-2.20103468022001,-1.32211135350704
"Additive GAM FE","log_capital","Log capital",-2.16273417132341,-1.29406153858961
"Additive GAM FE","log_capital","Log capital",-2.12443366242681,-1.26646463135405
"Additive GAM FE","log_capital","Log capital",-2.08613315353021,-1.23977941966926
"Additive GAM FE","log_capital","Log capital",-2.04783264463361,-1.21446469140408
"Additive GAM FE","log_capital","Log capital",-2.00953213573702,-1.19093637250398
"Additive GAM FE","log_capital","Log capital",-1.97123162684042,-1.16910147378791
"Additive GAM FE","log_capital","Log capital",-1.93293111794382,-1.14853354722872
"Additive GAM FE","log_capital","Log capital",-1.89463060904722,-1.12880035222411
"Additive GAM FE","log_capital","Log capital",-1.85633010015062,-1.1094696481718
"Additive GAM FE","log_capital","Log capital",-1.81802959125402,-1.09010919446952
"Additive GAM FE","log_capital","Log capital",-1.77972908235742,-1.07028675051497
"Additive GAM FE","log_capital","Log capital",-1.74142857346082,-1.04957311465038
"Additive GAM FE","log_capital","Log capital",-1.70312806456423,-1.02777428613001
"Additive GAM FE","log_capital","Log capital",-1.66482755566763,-1.00509498941456
"Additive GAM FE","log_capital","Log capital",-1.62652704677103,-0.98177857704111
"Additive GAM FE","log_capital","Log capital",-1.58822653787443,-0.958068401546745
"Additive GAM FE","log_capital","Log capital",-1.54992602897783,-0.934207815468552
"Additive GAM FE","log_capital","Log capital",-1.51162552008123,-0.910440170757521
"Additive GAM FE","log_capital","Log capital",-1.47332501118463,-0.886946334635482
"Additive GAM FE","log_capital","Log capital",-1.43502450228804,-0.863672869952829
"Additive GAM FE","log_capital","Log capital",-1.39672399339144,-0.840511430480077
"Additive GAM FE","log_capital","Log capital",-1.35842348449484,-0.817353669987741
"Additive GAM FE","log_capital","Log capital",-1.32012297559824,-0.794091242246335
"Additive GAM FE","log_capital","Log capital",-1.28182246670164,-0.770615801026374
"Additive GAM FE","log_capital","Log capital",-1.24352195780504,-0.746822649030923
"Additive GAM FE","log_capital","Log capital",-1.20522144890844,-0.72268138266888
"Additive GAM FE","log_capital","Log capital",-1.16692094001185,-0.698230905077869
"Additive GAM FE","log_capital","Log capital",-1.12862043111525,-0.67351276942284
"Additive GAM FE","log_capital","Log capital",-1.09031992221865,-0.648568528868742
"Additive GAM FE","log_capital","Log capital",-1.05201941332205,-0.623439736580525
"Additive GAM FE","log_capital","Log capital",-1.01371890442545,-0.598168058373488
"Additive GAM FE","log_capital","Log capital",-0.975418395528852,-0.57280903533355
"Additive GAM FE","log_capital","Log capital",-0.937117886632254,-0.547445288944948
"Additive GAM FE","log_capital","Log capital",-0.898817377735655,-0.522162570637226
"Additive GAM FE","log_capital","Log capital",-0.860516868839056,-0.497046631839928
"Additive GAM FE","log_capital","Log capital",-0.822216359942458,-0.472183223982598
"Additive GAM FE","log_capital","Log capital",-0.783915851045859,-0.447658222600736
"Additive GAM FE","log_capital","Log capital",-0.74561534214926,-0.423562249204814
"Additive GAM FE","log_capital","Log capital",-0.707314833252662,-0.399992045379743
"Additive GAM FE","log_capital","Log capital",-0.669014324356063,-0.377044757218506
"Additive GAM FE","log_capital","Log capital",-0.630713815459464,-0.354817530814084
"Additive GAM FE","log_capital","Log capital",-0.592413306562866,-0.333407512259459
"Additive GAM FE","log_capital","Log capital",-0.554112797666267,-0.312911762866975
"Additive GAM FE","log_capital","Log capital",-0.515812288769669,-0.293365047069395
"Additive GAM FE","log_capital","Log capital",-0.47751177987307,-0.274629706536727
"Additive GAM FE","log_capital","Log capital",-0.439211270976471,-0.256538499886828
"Additive GAM FE","log_capital","Log capital",-0.400910762079873,-0.238924185737558
"Additive GAM FE","log_capital","Log capital",-0.362610253183274,-0.221619522706776
"Additive GAM FE","log_capital","Log capital",-0.324309744286675,-0.204457269412341
"Additive GAM FE","log_capital","Log capital",-0.286009235390077,-0.187270184472112
"Additive GAM FE","log_capital","Log capital",-0.247708726493478,-0.169897757840589
"Additive GAM FE","log_capital","Log capital",-0.209408217596879,-0.152304835188615
"Additive GAM FE","log_capital","Log capital",-0.171107708700281,-0.134567151109282
"Additive GAM FE","log_capital","Log capital",-0.132807199803682,-0.116764264527789
"Additive GAM FE","log_capital","Log capital",-0.0945066909070835,-0.0989757343693341
"Additive GAM FE","log_capital","Log capital",-0.0562061820104849,-0.0812811195591143
"Additive GAM FE","log_capital","Log capital",-0.0179056731138862,-0.0637599790223277
"Additive GAM FE","log_capital","Log capital",0.0203948357827124,-0.0464922856111883
"Additive GAM FE","log_capital","Log capital",0.058695344679311,-0.0295738617113283
"Additive GAM FE","log_capital","Log capital",0.0969958535759097,-0.0131209799646458
"Additive GAM FE","log_capital","Log capital",0.135296362472508,0.00274873413989208
"Additive GAM FE","log_capital","Log capital",0.173596871369107,0.0179176551133196
"Additive GAM FE","log_capital","Log capital",0.211897380265706,0.0322681574666705
"Additive GAM FE","log_capital","Log capital",0.250197889162304,0.0456826157109781
"Additive GAM FE","log_capital","Log capital",0.288498398058903,0.0580434043572766
"Additive GAM FE","log_capital","Log capital",0.326798906955502,0.0692769223510126
"Additive GAM FE","log_capital","Log capital",0.3650994158521,0.0796098696217694
"Additive GAM FE","log_capital","Log capital",0.403399924748698,0.0893943228407648
"Additive GAM FE","log_capital","Log capital",0.441700433645297,0.0989827773584155
"Additive GAM FE","log_capital","Log capital",0.480000942541896,0.108727728525139
"Additive GAM FE","log_capital","Log capital",0.518301451438494,0.118981671691351
"Additive GAM FE","log_capital","Log capital",0.556601960335093,0.130097102207468
"Additive GAM FE","log_capital","Log capital",0.594902469231692,0.142420005386984
"Additive GAM FE","log_capital","Log capital",0.63320297812829,0.156118170777485
"Additive GAM FE","log_capital","Log capital",0.671503487024889,0.171163778144005
"Additive GAM FE","log_capital","Log capital",0.709803995921487,0.187519004917094
"Additive GAM FE","log_capital","Log capital",0.748104504818087,0.205146028527305
"Additive GAM FE","log_capital","Log capital",0.786405013714685,0.224007026405189
"Additive GAM FE","log_capital","Log capital",0.824705522611284,0.244064141203765
"Additive GAM FE","log_capital","Log capital",0.863006031507882,0.265270620920636
"Additive GAM FE","log_capital","Log capital",0.901306540404481,0.287559063209184
"Additive GAM FE","log_capital","Log capital",0.939607049301079,0.310859142388839
"Additive GAM FE","log_capital","Log capital",0.977907558197678,0.335100532779037
"Additive GAM FE","log_capital","Log capital",1.01620806709428,0.360212908699208
"Additive GAM FE","log_capital","Log capital",1.05450857599088,0.386125944468787
"Additive GAM FE","log_capital","Log capital",1.09280908488747,0.412769314407204
"Additive GAM FE","log_capital","Log capital",1.13110959378407,0.440072692833896
"Additive GAM FE","log_capital","Log capital",1.16941010268067,0.467965754068291
"Additive GAM FE","log_capital","Log capital",1.20771061157727,0.496378172429827
"Additive GAM FE","log_capital","Log capital",1.24601112047387,0.525239622237932
"Additive GAM FE","log_capital","Log capital",1.28431162937047,0.554479777812042
"Additive GAM FE","log_capital","Log capital",1.32261213826707,0.584028313471588
"Additive GAM FE","log_capital","Log capital",1.36091264716366,0.613814903536004
"Additive GAM FE","log_capital","Log capital",1.39921315606026,0.643769222324722
"Additive GAM FE","log_capital","Log capital",1.43751366495686,0.673820944157176
"Additive GAM FE","log_capital","Log capital",1.47581417385346,0.703899743352797
"Additive GAM FE","log_capital","Log capital",1.51411468275006,0.733932969815714
"Additive GAM FE","log_capital","Log capital",1.55241519164666,0.763819206221952
"Additive GAM FE","log_capital","Log capital",1.59071570054326,0.793437611614084
"Additive GAM FE","log_capital","Log capital",1.62901620943985,0.82266698017243
"Additive GAM FE","log_capital","Log capital",1.66731671833645,0.85138610607731
"Additive GAM FE","log_capital","Log capital",1.70561722723305,0.879473783509045
"Additive GAM FE","log_capital","Log capital",1.74391773612965,0.906808806647955
"Additive GAM FE","log_capital","Log capital",1.78221824502625,0.933269969674362
"Additive GAM FE","log_capital","Log capital",1.82051875392285,0.958736066768583
"Additive GAM FE","log_capital","Log capital",1.85881926281945,0.983087802149905
"Additive GAM FE","log_capital","Log capital",1.89711977171604,1.00631500398101
"Additive GAM FE","log_capital","Log capital",1.93542028061264,1.02857356548108
"Additive GAM FE","log_capital","Log capital",1.97372078950924,1.05003331135414
"Additive GAM FE","log_capital","Log capital",2.01202129840584,1.07086406630424
"Additive GAM FE","log_capital","Log capital",2.05032180730244,1.09123565503541
"Additive GAM FE","log_capital","Log capital",2.08862231619904,1.11131790225169
"Additive GAM FE","log_capital","Log capital",2.12692282509564,1.13128063265711
"Additive GAM FE","log_capital","Log capital",2.16522333399224,1.15129367095571
"Additive GAM FE","log_capital","Log capital",2.20352384288883,1.17152684185153
"Additive GAM FE","log_capital","Log capital",2.24182435178543,1.19214997004859
"Additive GAM FE","log_capital","Log capital",2.28012486068203,1.21329709075333
"Additive GAM FE","log_capital","Log capital",2.31842536957863,1.23493504913278
"Additive GAM FE","log_capital","Log capital",2.35672587847523,1.25698190925087
"Additive GAM FE","log_capital","Log capital",2.39502638737183,1.27935572939056
"Additive GAM FE","log_capital","Log capital",2.43332689626843,1.30197456783479
"Additive GAM FE","log_capital","Log capital",2.47162740516502,1.32475648286653
"Additive GAM FE","log_capital","Log capital",2.50992791406162,1.34761953276872
"Additive GAM FE","log_capital","Log capital",2.54822842295822,1.37048177582433
"Additive GAM FE","log_capital","Log capital",2.58652893185482,1.3932612703163
"Additive GAM FE","log_capital","Log capital",2.62482944075142,1.41587607452759
"Additive GAM FE","log_capital","Log capital",2.66312994964802,1.43824424674116
"Additive GAM FE","log_capital","Log capital",2.70143045854462,1.46028384523995
"Additive GAM FE","log_capital","Log capital",2.73973096744121,1.48191292830693
"Additive GAM FE","log_capital","Log capital",2.77803147633781,1.50304955422504
"Additive GAM FE","log_capital","Log capital",2.81633198523441,1.52361178127724
"Additive GAM FE","log_capital","Log capital",2.85463249413101,1.54351766774649
"Additive GAM FE","log_capital","Log capital",2.89293300302761,1.56268527191574
"Additive GAM FE","log_capital","Log capital",2.93123351192421,1.58103265206794
"Additive GAM FE","log_capital","Log capital",2.96953402082081,1.59847786648606
"Additive GAM FE","log_capital","Log capital",3.00783452971741,1.61493897345303
"Additive GAM FE","log_capital","Log capital",3.046135038614,1.63033403125182
"Additive GAM FE","log_capital","Log capital",3.0844355475106,1.64458109816538
"Additive GAM FE","log_capital","Log capital",3.1227360564072,1.65760022275303
"Additive GAM FE","log_capital","Log capital",3.1610365653038,1.66937575577848
"Additive GAM FE","log_capital","Log capital",3.1993370742004,1.679968718158
"Additive GAM FE","log_capital","Log capital",3.237637583097,1.68944461869556
"Additive GAM FE","log_capital","Log capital",3.2759380919936,1.69786896619516
"Additive GAM FE","log_capital","Log capital",3.3142386008902,1.7053072694608
"Additive GAM FE","log_capital","Log capital",3.35253910978679,1.71182503729648
"Additive GAM FE","log_capital","Log capital",3.39083961868339,1.71748777850618
"Additive GAM FE","log_capital","Log capital",3.42914012757999,1.72236100189391
"Additive GAM FE","log_capital","Log capital",3.46744063647659,1.72651021626366
"Additive GAM FE","log_capital","Log capital",3.50574114537319,1.73000093041942
"Additive GAM FE","log_capital","Log capital",3.54404165426979,1.73289865316518
"Additive GAM FE","log_capital","Log capital",3.58234216316638,1.73526889330495
"Linear FE","log_output","Log output",4.48863636973214,-0.047481800350138
"Linear FE","log_output","Log output",4.49063966686812,-0.0469512774411979
"Linear FE","log_output","Log output",4.4926429640041,-0.0464207545322577
"Linear FE","log_output","Log output",4.49464626114008,-0.0458902316233177
"Linear FE","log_output","Log output",4.49664955827606,-0.0453597087143776
"Linear FE","log_output","Log output",4.49865285541204,-0.0448291858054376
"Linear FE","log_output","Log output",4.50065615254802,-0.0442986628964974
"Linear FE","log_output","Log output",4.502659449684,-0.0437681399875573
"Linear FE","log_output","Log output",4.50466274681997,-0.0432376170786173
"Linear FE","log_output","Log output",4.50666604395595,-0.042707094169677
"Linear FE","log_output","Log output",4.50866934109193,-0.042176571260737
"Linear FE","log_output","Log output",4.51067263822791,-0.041646048351797
"Linear FE","log_output","Log output",4.51267593536389,-0.041115525442857
"Linear FE","log_output","Log output",4.51467923249987,-0.0405850025339167
"Linear FE","log_output","Log output",4.51668252963585,-0.0400544796249767
"Linear FE","log_output","Log output",4.51868582677183,-0.0395239567160367
"Linear FE","log_output","Log output",4.52068912390781,-0.0389934338070964
"Linear FE","log_output","Log output",4.52269242104379,-0.0384629108981564
"Linear FE","log_output","Log output",4.52469571817977,-0.0379323879892164
"Linear FE","log_output","Log output",4.52669901531575,-0.0374018650802761
"Linear FE","log_output","Log output",4.52870231245173,-0.0368713421713361
"Linear FE","log_output","Log output",4.53070560958771,-0.0363408192623961
"Linear FE","log_output","Log output",4.53270890672369,-0.0358102963534561
"Linear FE","log_output","Log output",4.53471220385967,-0.0352797734445158
"Linear FE","log_output","Log output",4.53671550099565,-0.0347492505355758
"Linear FE","log_output","Log output",4.53871879813162,-0.0342187276266358
"Linear FE","log_output","Log output",4.5407220952676,-0.0336882047176955
"Linear FE","log_output","Log output",4.54272539240358,-0.0331576818087555
"Linear FE","log_output","Log output",4.54472868953956,-0.0326271588998155
"Linear FE","log_output","Log output",4.54673198667554,-0.0320966359908754
"Linear FE","log_output","Log output",4.54873528381152,-0.0315661130819352
"Linear FE","log_output","Log output",4.5507385809475,-0.0310355901729952
"Linear FE","log_output","Log output",4.55274187808348,-0.0305050672640551
"Linear FE","log_output","Log output",4.55474517521946,-0.0299745443551149
"Linear FE","log_output","Log output",4.55674847235544,-0.0294440214461749
"Linear FE","log_output","Log output",4.55875176949142,-0.0289134985372348
"Linear FE","log_output","Log output",4.5607550666274,-0.0283829756282948
"Linear FE","log_output","Log output",4.56275836376338,-0.0278524527193546
"Linear FE","log_output","Log output",4.56476166089936,-0.0273219298104145
"Linear FE","log_output","Log output",4.56676495803534,-0.0267914069014745
"Linear FE","log_output","Log output",4.56876825517132,-0.0262608839925343
"Linear FE","log_output","Log output",4.5707715523073,-0.0257303610835942
"Linear FE","log_output","Log output",4.57277484944327,-0.0251998381746542
"Linear FE","log_output","Log output",4.57477814657925,-0.024669315265714
"Linear FE","log_output","Log output",4.57678144371523,-0.0241387923567739
"Linear FE","log_output","Log output",4.57878474085121,-0.0236082694478339
"Linear FE","log_output","Log output",4.58078803798719,-0.0230777465388939
"Linear FE","log_output","Log output",4.58279133512317,-0.0225472236299536
"Linear FE","log_output","Log output",4.58479463225915,-0.0220167007210136
"Linear FE","log_output","Log output",4.58679792939513,-0.0214861778120736
"Linear FE","log_output","Log output",4.58880122653111,-0.0209556549031333
"Linear FE","log_output","Log output",4.59080452366709,-0.0204251319941933
"Linear FE","log_output","Log output",4.59280782080307,-0.0198946090852533
"Linear FE","log_output","Log output",4.59481111793905,-0.0193640861763133
"Linear FE","log_output","Log output",4.59681441507503,-0.018833563267373
"Linear FE","log_output","Log output",4.59881771221101,-0.018303040358433
"Linear FE","log_output","Log output",4.60082100934699,-0.017772517449493
"Linear FE","log_output","Log output",4.60282430648297,-0.0172419945405527
"Linear FE","log_output","Log output",4.60482760361894,-0.0167114716316127
"Linear FE","log_output","Log output",4.60683090075492,-0.0161809487226727
"Linear FE","log_output","Log output",4.6088341978909,-0.0156504258137326
"Linear FE","log_output","Log output",4.61083749502688,-0.0151199029047924
"Linear FE","log_output","Log output",4.61284079216286,-0.0145893799958524
"Linear FE","log_output","Log output",4.61484408929884,-0.0140588570869123
"Linear FE","log_output","Log output",4.61684738643482,-0.0135283341779721
"Linear FE","log_output","Log output",4.6188506835708,-0.0129978112690321
"Linear FE","log_output","Log output",4.62085398070678,-0.012467288360092
"Linear FE","log_output","Log output",4.62285727784276,-0.011936765451152
"Linear FE","log_output","Log output",4.62486057497874,-0.0114062425422118
"Linear FE","log_output","Log output",4.62686387211472,-0.0108757196332717
"Linear FE","log_output","Log output",4.6288671692507,-0.0103451967243317
"Linear FE","log_output","Log output",4.63087046638668,-0.00981467381539146
"Linear FE","log_output","Log output",4.63287376352266,-0.00928415090645144
"Linear FE","log_output","Log output",4.63487706065863,-0.00875362799751142
"Linear FE","log_output","Log output",4.63688035779461,-0.00822310508857116
"Linear FE","log_output","Log output",4.63888365493059,-0.00769258217963114
"Linear FE","log_output","Log output",4.64088695206657,-0.00716205927069112
"Linear FE","log_output","Log output",4.64289024920255,-0.0066315363617511
"Linear FE","log_output","Log output",4.64489354633853,-0.00610101345281084
"Linear FE","log_output","Log output",4.64689684347451,-0.00557049054387082
"Linear FE","log_output","Log output",4.64890014061049,-0.0050399676349308
"Linear FE","log_output","Log output",4.65090343774647,-0.00450944472599054
"Linear FE","log_output","Log output",4.65290673488245,-0.00397892181705052
"Linear FE","log_output","Log output",4.65491003201843,-0.0034483989081105
"Linear FE","log_output","Log output",4.65691332915441,-0.00291787599917047
"Linear FE","log_output","Log output",4.65891662629039,-0.00238735309023022
"Linear FE","log_output","Log output",4.66091992342637,-0.00185683018129019
"Linear FE","log_output","Log output",4.66292322056235,-0.00132630727235017
"Linear FE","log_output","Log output",4.66492651769833,-0.000795784363409915
"Linear FE","log_output","Log output",4.66692981483431,-0.000265261454469893
"Linear FE","log_output","Log output",4.66893311197028,0.000265261454470129
"Linear FE","log_output","Log output",4.67093640910626,0.00079578436341015
"Linear FE","log_output","Log output",4.67293970624224,0.00132630727235041
"Linear FE","log_output","Log output",4.67494300337822,0.00185683018129043
"Linear FE","log_output","Log output",4.6769463005142,0.00238735309023045
"Linear FE","log_output","Log output",4.67894959765018,0.00291787599917071
"Linear FE","log_output","Log output",4.68095289478616,0.00344839890811073
"Linear FE","log_output","Log output",4.68295619192214,0.00397892181705075
"Linear FE","log_output","Log output",4.68495948905812,0.00450944472599077
"Linear FE","log_output","Log output",4.6869627861941,0.00503996763493103
"Linear FE","log_output","Log output",4.68896608333008,0.00557049054387105
"Linear FE","log_output","Log output",4.69096938046606,0.00610101345281107
"Linear FE","log_output","Log output",4.69297267760204,0.00663153636175133
