"model","method","vcov_type","x","point_coverage","mean_estimate","mean_reported_se","empirical_sd","truth","bias","se_to_sd","abs_bias","error_design","rho","df_correction","M","n","T","K","dgp"
"np","bam_fe","classic_cluster",0.325510204081633,0.997,0.887583092598469,0.0523452974198861,0.0332334835952922,0.889546588018412,-0.00196349541994312,1.57507705353228,0.00196349541994312,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi"
"np","bam_fe","classic_cluster",0.343877551020408,0.998,0.82910200036444,0.0505633860800028,0.0332024897404549,0.831024096513104,-0.00192209614866434,1.52287935258044,0.00192209614866434,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi"
"np","bam_fe","classic_cluster",0.362244897959184,0.998,0.759650771545692,0.0508139791408636,0.0332667009087277,0.761445958369135,-0.00179518682344249,1.52747275061268,0.00179518682344249,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi"
"np","bam_fe","classic_cluster",0.380612244897959,0.998,0.680134087507471,0.0504427124554656,0.0332207403548433,0.681737816191,-0.00160372868352898,1.51841024362094,0.00160372868352898,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi"
"np","bam_fe","classic_cluster",0.398979591836735,0.995,0.591581650693301,0.0491254894987184,0.032877761572099,0.592960078525026,-0.00137842783172526,1.49418595274466,0.00137842783172526,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi"
"np","bam_fe","classic_cluster",0.41734693877551,0.996,0.495142502990209,0.0501755493297406,0.0322318563180385,0.49629381256425,-0.00115130957404097,1.55670678209309,0.00115130957404097,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi"
"np","bam_fe","classic_cluster",0.435714285714286,0.997,0.392119234155347,0.049463322023137,0.0314614977783414,0.393025031653924,-0.000905797498577388,1.57218586259388,0.000905797498577388,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi"
"np","bam_fe","classic_cluster",0.454081632653061,0.997,0.283947181079218,0.0488530128645047,0.0309590376753962,0.284527586631033,-0.000580405551814767,1.57798874037126,0.000580405551814767,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi"
"np","bam_fe","classic_cluster",0.472448979591837,0.998,0.172094584562883,0.0501177007474819,0.0311270547495365,0.17224488860532,-0.000150304042436655,1.61010096042666,0.000150304042436655,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi"
"np","bam_fe","classic_cluster",0.490816326530612,0.997,0.0579775092886848,0.0492687099163112,0.0319940463841672,0.0576707063353748,0.00030680295331003,1.53993369030973,0.00030680295331003,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi"
"np","bam_fe","classic_cluster",0.509183673469388,0.993,-0.0570029189054484,0.0495545092932676,0.0330536953004855,-0.0576707063353744,0.000667787429926008,1.49921238284482,0.000667787429926008,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi"
"np","bam_fe","classic_cluster",0.527551020408163,0.994,-0.171337439251314,0.0504498778781738,0.0336185153384767,-0.172244888605319,0.000907449354004664,1.50065752072143,0.000907449354004664,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi"
"np","bam_fe","classic_cluster",0.545918367346939,0.996,-0.283358384075744,0.0495877642429353,0.0335211480293188,-0.284527586631032,0.00116920255528857,1.47929791066714,0.00116920255528857,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi"
"np","bam_fe","classic_cluster",0.564285714285714,0.997,-0.391380045028771,0.0509012714222866,0.0331836293865554,-0.393025031653923,0.00164498662515272,1.53392719130686,0.00164498662515272,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi"
"np","bam_fe","classic_cluster",0.58265306122449,0.997,-0.493953975321535,0.0516024868675532,0.0330205356560904,-0.49629381256425,0.00233983724271469,1.5627392421793,0.00233983724271469,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi"
"np","bam_fe","classic_cluster",0.601020408163265,0.996,-0.589992778018931,0.0513660784098289,0.0332340486341622,-0.592960078525026,0.00296730050609473,1.54558594335775,0.00296730050609473,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi"
"np","bam_fe","classic_cluster",0.619387755102041,0.995,-0.678615906532807,0.0534045143005944,0.0338833914591735,-0.681737816190999,0.00312190965819259,1.57612659184197,0.00312190965819259,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi"
"np","bam_fe","classic_cluster",0.637755102040816,0.995,-0.758837358257105,0.0534805952323437,0.0348033931645676,-0.761445958369134,0.00260860011202979,1.53664888304025,0.00260860011202979,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi"
"np","bam_fe","classic_cluster",0.656122448979592,0.996,-0.829378702575683,0.0539329064234008,0.0357544789821467,-0.831024096513103,0.00164539393742058,1.50842378238349,0.00164539393742058,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi"
"np","bam_fe","classic_cluster",0.674489795918367,0.999,-0.888819463620705,0.0564813349803254,0.0365809874272273,-0.889546588018411,0.000727124397706169,1.54400793835013,0.000727124397706169,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi"
"np","bam_fe","classic_cluster",0.692857142857143,0.999,-0.935977144838686,0.0563806321394569,0.0371771069488208,-0.936234870639737,0.000257725801051545,1.5165416775725,0.000257725801051545,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi"
"np","bam_fe","classic_cluster",0.711224489795918,0.997,-0.970183928205972,0.0580437780568566,0.0375918663871771,-0.970467820203915,0.000283891997942209,1.54405150994726,0.000283891997942209,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi"
"np","bam_fe","classic_cluster",0.729591836734694,0.999,-0.991247531113266,0.0607921585997915,0.0380926580742772,-0.991790013823246,0.00054248270998003,1.59590224660228,0.00054248270998003,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi"
"np","bam_fe","classic_cluster",0.747959183673469,0.998,-0.999158592465636,0.0604505747420531,0.0390063432522782,-0.999917788678319,0.000759196212683166,1.54976267196035,0.000759196212683166,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi"
"np","bam_fe","classic_cluster",0.766326530612245,0.997,-0.993858212107669,0.0631259585670641,0.0403921911228477,-0.994743015766457,0.000884803658788735,1.5628258040044,0.000884803658788735,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi"
"np","bam_fe","classic_cluster",0.78469387755102,0.996,-0.975256284675109,0.0655389029222467,0.0418921643254389,-0.976334538411204,0.0010782537360956,1.56446686337589,0.0010782537360956,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi"
"np","bam_fe","classic_cluster",0.803061224489796,0.995,-0.943434541662159,0.0650393949231568,0.0431272527542877,-0.944937256395429,0.00150271473327068,1.50808110346631,0.00150271473327068,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi"
"np","bam_fe","classic_cluster",0.821428571428571,0.997,-0.898799091433623,0.0696628303446085,0.0440928232369558,-0.900968867902419,0.00216977646879601,1.57991312940519,0.00216977646879601,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi"
"np","bam_fe","classic_cluster",0.839795918367347,0.997,-0.84203553141726,0.0724605928536363,0.0450653020524671,-0.845014312609002,0.00297878119174122,1.60790207883827,0.00297878119174122,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi"
"np","bam_fe","classic_cluster",0.858163265306122,0.996,-0.773977611379423,0.0713115078795106,0.0463839840684456,-0.777817989857798,0.00384037847837515,1.537416617216,0.00384037847837515,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi"
"np","bam_fe","classic_cluster",0.876530612244898,0.998,-0.695555949684071,0.0775852401793138,0.0482433991667544,-0.700273855435255,0.00471790575118436,1.60820426253835,0.00471790575118436,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi"
"np","bam_fe","classic_cluster",0.894897959183673,0.997,-0.607921198765372,0.08091261016883,0.0505125017811589,-0.613413528704367,0.00549232993899484,1.60183335443128,0.00549232993899484,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi"
"np","bam_fe","classic_cluster",0.913265306122449,0.993,-0.512622103146253,0.0767625262496709,0.0526323601913181,-0.518392568310526,0.00577046516427271,1.45846634980153,0.00577046516427271,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi"
"np","bam_fe","classic_cluster",0.931632653061224,0.998,-0.411594954615187,0.0857755326069005,0.0538804834908156,-0.4164750990436,0.00488014442841234,1.5919592225174,0.00488014442841234,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi"
"np","bam_fe","classic_cluster",0.95,0.998,-0.306878508713475,0.0969711195715044,0.0546098526427205,-0.309016994374948,0.00213848566147262,1.77570740221418,0.00213848566147262,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi"
"np","bam_fe","mgcv_sandwich_default",0.05,0.982,0.305815063315731,0.0540408591010617,0.0461821059834024,0.309016994374947,-0.00320193105921646,1.17016879049396,0.00320193105921646,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi"
"np","bam_fe","mgcv_sandwich_default",0.0683673469387755,0.978,0.410790183693648,0.0539007211526517,0.0457650145386747,0.416475099043599,-0.00568491534995097,1.17777131059582,0.00568491534995097,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi"
"np","bam_fe","mgcv_sandwich_default",0.086734693877551,0.973,0.511981044820287,0.0518212137550805,0.0453481649139088,0.518392568310525,-0.00641152349023844,1.14274114186231,0.00641152349023844,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi"
"np","bam_fe","mgcv_sandwich_default",0.105102040816327,0.968,0.607357662849747,0.0499145156383424,0.0446279179717922,0.613413528704367,-0.00605586585462015,1.11845942868972,0.00605586585462015,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi"
"np","bam_fe","mgcv_sandwich_default",0.123469387755102,0.962,0.69502055409275,0.0479970726684644,0.0437092795683567,0.700273855435255,-0.00525330134250535,1.09809800441579,0.00525330134250535,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi"
"np","bam_fe","mgcv_sandwich_default",0.141836734693878,0.962,0.773479632153042,0.0461870027370827,0.0425774400860057,0.777817989857797,-0.00433835770475521,1.0847764131377,0.00433835770475521,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi"
"np","bam_fe","mgcv_sandwich_default",0.160204081632653,0.966,0.841656564154759,0.0450350965022732,0.0412096110882151,0.845014312609001,-0.00335774845424253,1.09282993246088,0.00335774845424253,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi"
"np","bam_fe","mgcv_sandwich_default",0.178571428571429,0.98,0.898672599377442,0.0439383938206897,0.0397100278299152,0.900968867902419,-0.00229626852497689,1.106481063395,0.00229626852497689,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi"
"np","bam_fe","mgcv_sandwich_default",0.196938775510204,0.977,0.943661953539118,0.0429384044793221,0.0382881437113204,0.944937256395429,-0.00127530285631117,1.12145432808295,0.00127530285631117,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi"
"np","bam_fe","mgcv_sandwich_default",0.21530612244898,0.973,0.975782011132556,0.0422516583574817,0.0370744820315637,0.976334538411204,-0.000552527278648185,1.13964258007733,0.000552527278648185,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi"
"np","bam_fe","mgcv_sandwich_default",0.233673469387755,0.971,0.994407853297993,0.0413672910634464,0.0360127318339922,0.994743015766457,-0.000335162468464212,1.14868517207017,0.000335162468464212,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi"
"np","bam_fe","mgcv_sandwich_default",0.252040816326531,0.974,0.999314769475204,0.0405427722265545,0.0350359006891314,0.999917788678319,-0.000603019203115451,1.15717796400569,0.000603019203115451,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi"
"np","bam_fe","mgcv_sandwich_default",0.270408163265306,0.98,0.990672748836393,0.0399295055692765,0.0342145302817542,0.991790013823246,-0.00111726498685338,1.16703357434575,0.00111726498685338,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi"
"np","bam_fe","mgcv_sandwich_default",0.288775510204082,0.98,0.968873724571714,0.0391589171527324,0.0336688642593714,0.970467820203915,-0.00159409563220081,1.1630602342588,0.00159409563220081,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi"
"np","bam_fe","mgcv_sandwich_default",0.307142857142857,0.981,0.934359175715103,0.0385641331797506,0.0333826042269506,0.936234870639737,-0.0018756949246348,1.15521643900438,0.0018756949246348,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi"
"np","bam_fe","mgcv_sandwich_default",0.325510204081633,0.977,0.887583092598469,0.0381011459777287,0.0332334835952922,0.889546588018412,-0.00196349541994312,1.14646861706445,0.00196349541994312,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi"
"np","bam_fe","mgcv_sandwich_default",0.343877551020408,0.974,0.82910200036444,0.0375144744083554,0.0332024897404549,0.831024096513104,-0.00192209614866434,1.12986931707855,0.00192209614866434,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi"
"np","bam_fe","mgcv_sandwich_default",0.362244897959184,0.975,0.759650771545692,0.037140256136607,0.0332667009087277,0.761445958369135,-0.00179518682344249,1.11643941605472,0.00179518682344249,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi"
"np","bam_fe","mgcv_sandwich_default",0.380612244897959,0.972,0.680134087507471,0.036783153366405,0.0332207403548433,0.681737816191,-0.00160372868352898,1.10723460625833,0.00160372868352898,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi"
"np","bam_fe","mgcv_sandwich_default",0.398979591836735,0.967,0.591581650693301,0.0363905745329446,0.032877761572099,0.592960078525026,-0.00137842783172526,1.10684465100041,0.00137842783172526,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi"
"np","bam_fe","mgcv_sandwich_default",0.41734693877551,0.971,0.495142502990209,0.0362579664721512,0.0322318563180385,0.49629381256425,-0.00115130957404097,1.12491089915474,0.00115130957404097,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi"
"np","bam_fe","mgcv_sandwich_default",0.435714285714286,0.974,0.392119234155347,0.0360707273612365,0.0314614977783414,0.393025031653924,-0.000905797498577388,1.14650381921957,0.000905797498577388,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi"
"np","bam_fe","mgcv_sandwich_default",0.454081632653061,0.974,0.283947181079218,0.0359192314753526,0.0309590376753962,0.284527586631033,-0.000580405551814767,1.16021795806329,0.000580405551814767,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi"
"np","bam_fe","mgcv_sandwich_default",0.472448979591837,0.974,0.172094584562883,0.0359657891463217,0.0311270547495365,0.17224488860532,-0.000150304042436655,1.15545108381503,0.000150304042436655,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi"
"np","bam_fe","mgcv_sandwich_default",0.490816326530612,0.975,0.0579775092886848,0.0358952446107128,0.0319940463841672,0.0576707063353748,0.00030680295331003,1.12193513067094,0.00030680295331003,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi"
"np","bam_fe","mgcv_sandwich_default",0.509183673469388,0.965,-0.0570029189054484,0.0359540217140394,0.0330536953004855,-0.0576707063353744,0.000667787429926008,1.08774590517603,0.000667787429926008,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi"
"np","bam_fe","mgcv_sandwich_default",0.527551020408163,0.97,-0.171337439251314,0.0361489997339814,0.0336185153384767,-0.172244888605319,0.000907449354004664,1.07527055760873,0.000907449354004664,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi"
"np","bam_fe","mgcv_sandwich_default",0.545918367346939,0.969,-0.283358384075744,0.0362565113666177,0.0335211480293188,-0.284527586631032,0.00116920255528857,1.08160112341339,0.00116920255528857,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi"
"np","bam_fe","mgcv_sandwich_default",0.564285714285714,0.972,-0.391380045028771,0.0365859222993863,0.0331836293865554,-0.393025031653923,0.00164498662515272,1.10252925842432,0.00164498662515272,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi"
"np","bam_fe","mgcv_sandwich_default",0.58265306122449,0.973,-0.493953975321535,0.0369618203672106,0.0330205356560904,-0.49629381256425,0.00233983724271469,1.11935859406306,0.00233983724271469,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi"
"np","bam_fe","mgcv_sandwich_default",0.601020408163265,0.971,-0.589992778018931,0.0372875253397377,0.0332340486341622,-0.592960078525026,0.00296730050609473,1.12196758662166,0.00296730050609473,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi"
"np","bam_fe","mgcv_sandwich_default",0.619387755102041,0.968,-0.678615906532807,0.0378521404523862,0.0338833914591735,-0.681737816190999,0.00312190965819259,1.11712962670796,0.00312190965819259,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi"
"np","bam_fe","mgcv_sandwich_default",0.637755102040816,0.965,-0.758837358257105,0.0383748472306234,0.0348033931645676,-0.761445958369134,0.00260860011202979,1.10261798466512,0.00260860011202979,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi"
"np","bam_fe","mgcv_sandwich_default",0.656122448979592,0.966,-0.829378702575683,0.0389388963511046,0.0357544789821467,-0.831024096513103,0.00164539393742058,1.08906345329624,0.00164539393742058,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi"
"np","bam_fe","mgcv_sandwich_default",0.674489795918367,0.972,-0.888819463620705,0.039737433128341,0.0365809874272273,-0.889546588018411,0.000727124397706169,1.08628650900671,0.000727124397706169,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi"
"np","bam_fe","mgcv_sandwich_default",0.692857142857143,0.972,-0.935977144838686,0.0404367423636637,0.0371771069488208,-0.936234870639737,0.000257725801051545,1.08767856571869,0.000257725801051545,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi"
"np","bam_fe","mgcv_sandwich_default",0.711224489795918,0.976,-0.970183928205972,0.0412720405678548,0.0375918663871771,-0.970467820203915,0.000283891997942209,1.09789815016828,0.000283891997942209,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi"
"np","bam_fe","mgcv_sandwich_default",0.729591836734694,0.97,-0.991247531113266,0.0422754843317126,0.0380926580742772,-0.991790013823246,0.00054248270998003,1.10980662597184,0.00054248270998003,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi"
"np","bam_fe","mgcv_sandwich_default",0.747959183673469,0.97,-0.999158592465636,0.0431099048460698,0.0390063432522782,-0.999917788678319,0.000759196212683166,1.1052024171364,0.000759196212683166,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi"
"np","bam_fe","mgcv_sandwich_default",0.766326530612245,0.966,-0.993858212107669,0.0441087762081703,0.0403921911228477,-0.994743015766457,0.000884803658788735,1.09201246533071,0.000884803658788735,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi"
"np","bam_fe","mgcv_sandwich_default",0.78469387755102,0.961,-0.975256284675109,0.0451680554665649,0.0418921643254389,-0.976334538411204,0.0010782537360956,1.07819818321339,0.0010782537360956,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi"
"np","bam_fe","mgcv_sandwich_default",0.803061224489796,0.967,-0.943434541662159,0.0460989086935238,0.0431272527542877,-0.944937256395429,0.00150271473327068,1.0689043643973,0.00150271473327068,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi"
"np","bam_fe","mgcv_sandwich_default",0.821428571428571,0.969,-0.898799091433623,0.0474278904776479,0.0440928232369558,-0.900968867902419,0.00216977646879601,1.07563741661017,0.00216977646879601,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi"
"np","bam_fe","mgcv_sandwich_default",0.839795918367347,0.97,-0.84203553141726,0.0489738986123617,0.0450653020524671,-0.845014312609002,0.00297878119174122,1.08673183983864,0.00297878119174122,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi"
"np","bam_fe","mgcv_sandwich_default",0.858163265306122,0.963,-0.773977611379423,0.050688826660834,0.0463839840684456,-0.777817989857798,0.00384037847837515,1.09280881491413,0.00384037847837515,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi"
"np","bam_fe","mgcv_sandwich_default",0.876530612244898,0.96,-0.695555949684071,0.0530849103179978,0.0482433991667544,-0.700273855435255,0.00471790575118436,1.10035592920202,0.00471790575118436,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi"
"np","bam_fe","mgcv_sandwich_default",0.894897959183673,0.964,-0.607921198765372,0.0555745868238797,0.0505125017811589,-0.613413528704367,0.00549232993899484,1.10021449867306,0.00549232993899484,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi"
"np","bam_fe","mgcv_sandwich_default",0.913265306122449,0.969,-0.512622103146253,0.0578995977327454,0.0526323601913181,-0.518392568310526,0.00577046516427271,1.10007602779509,0.00577046516427271,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi"
"np","bam_fe","mgcv_sandwich_default",0.931632653061224,0.975,-0.411594954615187,0.060137579167233,0.0538804834908156,-0.4164750990436,0.00488014442841234,1.11612916720549,0.00488014442841234,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi"
"np","bam_fe","mgcv_sandwich_default",0.95,0.971,-0.306878508713475,0.0606299833539205,0.0546098526427205,-0.309016994374948,0.00213848566147262,1.11023891147603,0.00213848566147262,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi"
"np","bam_fe","mgcv_sandwich_freq",0.05,0.95,0.305815063315731,0.0463768445474911,0.0461821059834024,0.309016994374947,-0.00320193105921646,1.00421675365257,0.00320193105921646,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi"
"np","bam_fe","mgcv_sandwich_freq",0.0683673469387755,0.95,0.410790183693648,0.0459382082539509,0.0457650145386747,0.416475099043599,-0.00568491534995097,1.00378441298494,0.00568491534995097,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi"
"np","bam_fe","mgcv_sandwich_freq",0.086734693877551,0.946,0.511981044820287,0.0453322101652401,0.0453481649139088,0.518392568310525,-0.00641152349023844,0.999648172121209,0.00641152349023844,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi"
"np","bam_fe","mgcv_sandwich_freq",0.105102040816327,0.941,0.607357662849747,0.0440885103157666,0.0446279179717922,0.613413528704367,-0.00605586585462015,0.987913223817286,0.00605586585462015,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi"
"np","bam_fe","mgcv_sandwich_freq",0.123469387755102,0.931,0.69502055409275,0.0424633562254783,0.0437092795683567,0.700273855435255,-0.00525330134250535,0.971495221262342,0.00525330134250535,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi"
"np","bam_fe","mgcv_sandwich_freq",0.141836734693878,0.931,0.773479632153042,0.0408085349478447,0.0425774400860057,0.777817989857797,-0.00433835770475521,0.958454403679794,0.00433835770475521,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi"
"np","bam_fe","mgcv_sandwich_freq",0.160204081632653,0.939,0.841656564154759,0.039357663595126,0.0412096110882151,0.845014312609001,-0.00335774845424253,0.955060301609625,0.00335774845424253,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi"
"np","bam_fe","mgcv_sandwich_freq",0.178571428571429,0.94,0.898672599377442,0.0381995559451913,0.0397100278299152,0.900968867902419,-0.00229626852497689,0.961962457160857,0.00229626852497689,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi"
"np","bam_fe","mgcv_sandwich_freq",0.196938775510204,0.95,0.943661953539118,0.0373321559284375,0.0382881437113204,0.944937256395429,-0.00127530285631117,0.975031754213767,0.00127530285631117,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi"
"np","bam_fe","mgcv_sandwich_freq",0.21530612244898,0.949,0.975782011132556,0.0366491434656441,0.0370744820315637,0.976334538411204,-0.000552527278648185,0.9885274576309,0.000552527278648185,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi"
"np","bam_fe","mgcv_sandwich_freq",0.233673469387755,0.949,0.994407853297993,0.0360204362008972,0.0360127318339922,0.994743015766457,-0.000335162468464212,1.00021393453128,0.000335162468464212,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi"
"np","bam_fe","mgcv_sandwich_freq",0.252040816326531,0.946,0.999314769475204,0.0354219328649924,0.0350359006891314,0.999917788678319,-0.000603019203115451,1.01101818900807,0.000603019203115451,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi"
"np","bam_fe","mgcv_sandwich_freq",0.270408163265306,0.947,0.990672748836393,0.0348591979435269,0.0342145302817542,0.991790013823246,-0.00111726498685338,1.0188419264115,0.00111726498685338,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi"
"np","bam_fe","mgcv_sandwich_freq",0.288775510204082,0.949,0.968873724571714,0.0343253537688909,0.0336688642593714,0.970467820203915,-0.00159409563220081,1.01949841564189,0.00159409563220081,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi"
"np","bam_fe","mgcv_sandwich_freq",0.307142857142857,0.948,0.934359175715103,0.0338403348914425,0.0333826042269506,0.936234870639737,-0.0018756949246348,1.01371165237379,0.0018756949246348,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi"
"np","bam_fe","mgcv_sandwich_freq",0.325510204081633,0.947,0.887583092598469,0.0333894083444652,0.0332334835952922,0.889546588018412,-0.00196349541994312,1.00469179671538,0.00196349541994312,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi"
"np","bam_fe","mgcv_sandwich_freq",0.343877551020408,0.953,0.82910200036444,0.0329601287395456,0.0332024897404549,0.831024096513104,-0.00192209614866434,0.992700517256272,0.00192209614866434,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi"
"np","bam_fe","mgcv_sandwich_freq",0.362244897959184,0.939,0.759650771545692,0.032577077816968,0.0332667009087277,0.761445958369135,-0.00179518682344249,0.979269868279042,0.00179518682344249,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi"
"np","bam_fe","mgcv_sandwich_freq",0.380612244897959,0.939,0.680134087507471,0.0322366997801462,0.0332207403548433,0.681737816191,-0.00160372868352898,0.970378728343011,0.00160372868352898,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi"
"np","bam_fe","mgcv_sandwich_freq",0.398979591836735,0.937,0.591581650693301,0.0319602819879535,0.032877761572099,0.592960078525026,-0.00137842783172526,0.972094219914165,0.00137842783172526,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi"
"np","bam_fe","mgcv_sandwich_freq",0.41734693877551,0.942,0.495142502990209,0.0317729435900561,0.0322318563180385,0.49629381256425,-0.00115130957404097,0.985762137822463,0.00115130957404097,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi"
"np","bam_fe","mgcv_sandwich_freq",0.435714285714286,0.952,0.392119234155347,0.0316422670606737,0.0314614977783414,0.393025031653924,-0.000905797498577388,1.00574573034017,0.000905797498577388,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi"
"np","bam_fe","mgcv_sandwich_freq",0.454081632653061,0.949,0.283947181079218,0.0315606105630327,0.0309590376753962,0.284527586631033,-0.000580405551814767,1.01943125280391,0.000580405551814767,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi"
"np","bam_fe","mgcv_sandwich_freq",0.472448979591837,0.957,0.172094584562883,0.0315269997522676,0.0311270547495365,0.17224488860532,-0.000150304042436655,1.01284879041558,0.000150304042436655,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi"
"np","bam_fe","mgcv_sandwich_freq",0.490816326530612,0.95,0.0579775092886848,0.0315310728215186,0.0319940463841672,0.0576707063353748,0.00030680295331003,0.985529383901948,0.00030680295331003,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi"
"np","bam_fe","mgcv_sandwich_freq",0.509183673469388,0.942,-0.0570029189054484,0.0316070410211199,0.0330536953004855,-0.0576707063353744,0.000667787429926008,0.95623320581211,0.000667787429926008,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi"
"np","bam_fe","mgcv_sandwich_freq",0.527551020408163,0.939,-0.171337439251314,0.0317509541145405,0.0336185153384767,-0.172244888605319,0.000907449354004664,0.944448432504134,0.000907449354004664,"hetero",NA,"substantive",1000,500,4,20,"sin_2pi"
