"sim","method","vcov_type","beta_hat","variance","se","t_stat","reject","beta_covered","delta_beta_variance","error_design","rho","df_correction","M","n","T","K","dgp","beta_true","beta_null"
2,"bam_fd","classic_cluster",0.934954029707402,0.00258780325844432,0.0508704556539876,-1.27865908524645,0,1,6.88342181875707e-06,"hetero",NA,"substantive",1000,200,4,20,"baseline",1,1
2,"bam_fd","penalty_cluster",0.934954029707402,0.00255794554537269,0.0505761361253772,-1.28610003206552,0,1,6.88342181875707e-06,"hetero",NA,"substantive",1000,200,4,20,"baseline",1,1
2,"bam_fd","penalty_cluster_delta",0.934954029707402,0.00256482896719144,0.0506441405020506,-1.28437307154939,0,1,6.88342181875707e-06,"hetero",NA,"substantive",1000,200,4,20,"baseline",1,1
2,"bam_fd","mgcv_sandwich_freq",0.934954029707402,0.00212269455861106,0.0460727094776404,-1.41181126593315,0,1,6.88342181875707e-06,"hetero",NA,"substantive",1000,200,4,20,"baseline",1,1
2,"bam_fd","mgcv_sandwich_default",0.934954029707402,0.00212957798042981,0.0461473507411835,-1.4095277247313,0,1,6.88342181875707e-06,"hetero",NA,"substantive",1000,200,4,20,"baseline",1,1
3,"bam_fe","classic_cluster",1.01365726403642,0.00245844583487805,0.0495827170985823,0.275444042513204,0,1,1.07835402489045e-05,"hetero",NA,"substantive",1000,200,4,20,"baseline",1,1
3,"bam_fe","penalty_cluster",1.01365726403642,0.0024150576284609,0.0491432358362867,0.277907301056023,0,1,1.07835402489045e-05,"hetero",NA,"substantive",1000,200,4,20,"baseline",1,1
3,"bam_fe","penalty_cluster_delta",1.01365726403642,0.0024258411687098,0.0492528290427037,0.27728892536469,0,1,1.07835402489045e-05,"hetero",NA,"substantive",1000,200,4,20,"baseline",1,1
3,"bam_fe","mgcv_sandwich_freq",1.01365726403642,0.00213783148474616,0.0462366898117303,0.295377201353139,0,1,1.07835402489045e-05,"hetero",NA,"substantive",1000,200,4,20,"baseline",1,1
3,"bam_fe","mgcv_sandwich_default",1.01365726403642,0.00214861502499507,0.0463531555020267,0.294635044551065,0,1,1.07835402489045e-05,"hetero",NA,"substantive",1000,200,4,20,"baseline",1,1
3,"bam_re","classic_cluster",1.01095787325041,0.00243697580302197,0.049365735110722,0.221973261936287,0,1,4.29437016075274e-05,"hetero",NA,"substantive",1000,200,4,20,"baseline",1,1
3,"bam_re","penalty_cluster",1.01095787325041,0.00231117877584392,0.0480747207567961,0.227934204877531,0,1,4.29437016075274e-05,"hetero",NA,"substantive",1000,200,4,20,"baseline",1,1
3,"bam_re","penalty_cluster_delta",1.01095787325041,0.00235412247745145,0.0485193000511286,0.225845658096108,0,1,4.29437016075274e-05,"hetero",NA,"substantive",1000,200,4,20,"baseline",1,1
3,"bam_re","mgcv_sandwich_freq",1.01095787325041,0.00207252724969257,0.0455250178439567,0.24070003196856,0,1,4.29437016075274e-05,"hetero",NA,"substantive",1000,200,4,20,"baseline",1,1
3,"bam_re","mgcv_sandwich_default",1.01095787325041,0.0021154709513001,0.0459942491111672,0.238244421034567,0,1,4.29437016075274e-05,"hetero",NA,"substantive",1000,200,4,20,"baseline",1,1
3,"bam_fd","classic_cluster",1.03221088446059,0.00323953363418469,0.0569169011294948,0.5659282888101,0,1,1.29522962013491e-05,"hetero",NA,"substantive",1000,200,4,20,"baseline",1,1
3,"bam_fd","penalty_cluster",1.03221088446059,0.00321886806362717,0.0567350690810117,0.567742050592991,0,1,1.29522962013491e-05,"hetero",NA,"substantive",1000,200,4,20,"baseline",1,1
3,"bam_fd","penalty_cluster_delta",1.03221088446059,0.00323182035982852,0.0568491016624583,0.566603227115897,0,1,1.29522962013491e-05,"hetero",NA,"substantive",1000,200,4,20,"baseline",1,1
3,"bam_fd","mgcv_sandwich_freq",1.03221088446059,0.0023651941944255,0.0486332622227371,0.662322101961101,0,1,1.29522962013491e-05,"hetero",NA,"substantive",1000,200,4,20,"baseline",1,1
3,"bam_fd","mgcv_sandwich_default",1.03221088446059,0.00237814649062685,0.0487662433515937,0.660516009575627,0,1,1.29522962013491e-05,"hetero",NA,"substantive",1000,200,4,20,"baseline",1,1
4,"bam_fe","classic_cluster",0.977365791659675,0.00221682367752345,0.0470831570471166,-0.480728348731465,0,1,5.28501888966311e-06,"hetero",NA,"substantive",1000,200,4,20,"baseline",1,1
4,"bam_fe","penalty_cluster",0.977365791659675,0.00222055241809082,0.04712273780343,-0.480324560825434,0,1,5.28501888966311e-06,"hetero",NA,"substantive",1000,200,4,20,"baseline",1,1
4,"bam_fe","penalty_cluster_delta",0.977365791659675,0.00222583743698048,0.0471787816394243,-0.479753981637598,0,1,5.28501888966311e-06,"hetero",NA,"substantive",1000,200,4,20,"baseline",1,1
4,"bam_fe","mgcv_sandwich_freq",0.977365791659675,0.00224219690180215,0.0473518415882862,-0.478000592608922,0,1,5.28501888966311e-06,"hetero",NA,"substantive",1000,200,4,20,"baseline",1,1
4,"bam_fe","mgcv_sandwich_default",0.977365791659675,0.00224748192069182,0.0474076145855475,-0.47743824569534,0,1,5.28501888966311e-06,"hetero",NA,"substantive",1000,200,4,20,"baseline",1,1
4,"bam_re","classic_cluster",0.985924886677612,0.00219229977392416,0.0468220009602768,-0.300608966590922,0,1,3.09661521377632e-05,"hetero",NA,"substantive",1000,200,4,20,"baseline",1,1
4,"bam_re","penalty_cluster",0.985924886677612,0.00214093849325552,0.0462702765634216,-0.304193412440394,0,1,3.09661521377632e-05,"hetero",NA,"substantive",1000,200,4,20,"baseline",1,1
4,"bam_re","penalty_cluster_delta",0.985924886677612,0.00217190464539328,0.0466036977652341,-0.302017093006038,0,1,3.09661521377632e-05,"hetero",NA,"substantive",1000,200,4,20,"baseline",1,1
4,"bam_re","mgcv_sandwich_freq",0.985924886677612,0.00219228192731621,0.0468218103805931,-0.300610190165178,0,1,3.09661521377632e-05,"hetero",NA,"substantive",1000,200,4,20,"baseline",1,1
4,"bam_re","mgcv_sandwich_default",0.985924886677612,0.00222324807945398,0.0471513316827211,-0.298509348942649,0,1,3.09661521377632e-05,"hetero",NA,"substantive",1000,200,4,20,"baseline",1,1
4,"bam_fd","classic_cluster",0.971074473844963,0.00281471540271935,0.0530538914945864,-0.545210263378856,0,1,8.89719651049527e-06,"hetero",NA,"substantive",1000,200,4,20,"baseline",1,1
4,"bam_fd","penalty_cluster",0.971074473844963,0.00280823453173953,0.0529927781092813,-0.545839021600014,0,1,8.89719651049527e-06,"hetero",NA,"substantive",1000,200,4,20,"baseline",1,1
4,"bam_fd","penalty_cluster_delta",0.971074473844963,0.00281713172825002,0.0530766589778409,-0.544976392864383,0,1,8.89719651049527e-06,"hetero",NA,"substantive",1000,200,4,20,"baseline",1,1
4,"bam_fd","mgcv_sandwich_freq",0.971074473844963,0.00210913088886471,0.0459252750548617,-0.629838931187297,0,1,8.89719651049527e-06,"hetero",NA,"substantive",1000,200,4,20,"baseline",1,1
4,"bam_fd","mgcv_sandwich_default",0.971074473844963,0.0021180280853752,0.0460220391266532,-0.62851465741084,0,1,8.89719651049527e-06,"hetero",NA,"substantive",1000,200,4,20,"baseline",1,1
5,"bam_fe","classic_cluster",0.963022934904552,0.0025227991858288,0.0502274744122059,-0.736192005036625,0,1,3.89573262955583e-06,"hetero",NA,"substantive",1000,200,4,20,"baseline",1,1
5,"bam_fe","penalty_cluster",0.963022934904552,0.00254929999481934,0.0504905931319819,-0.732355530044773,0,1,3.89573262955583e-06,"hetero",NA,"substantive",1000,200,4,20,"baseline",1,1
5,"bam_fe","penalty_cluster_delta",0.963022934904552,0.0025531957274489,0.0505291572010547,-0.731796593169296,0,1,3.89573262955583e-06,"hetero",NA,"substantive",1000,200,4,20,"baseline",1,1
5,"bam_fe","mgcv_sandwich_freq",0.963022934904552,0.00223680913086539,0.0472949165435926,-0.781840159530997,0,1,3.89573262955583e-06,"hetero",NA,"substantive",1000,200,4,20,"baseline",1,1
5,"bam_fe","mgcv_sandwich_default",0.963022934904552,0.00224070486349494,0.0473360841588628,-0.781160202676468,0,1,3.89573262955583e-06,"hetero",NA,"substantive",1000,200,4,20,"baseline",1,1
5,"bam_re","classic_cluster",0.977600384758663,0.00251799319547561,0.0501796093595358,-0.446388792723447,0,1,3.54963550528711e-05,"hetero",NA,"substantive",1000,200,4,20,"baseline",1,1
5,"bam_re","penalty_cluster",0.977600384758663,0.0024710894909264,0.0497100542237323,-0.450605327053606,0,1,3.54963550528711e-05,"hetero",NA,"substantive",1000,200,4,20,"baseline",1,1
5,"bam_re","penalty_cluster_delta",0.977600384758663,0.00250658584597928,0.0500658151434617,-0.447403386465438,0,1,3.54963550528711e-05,"hetero",NA,"substantive",1000,200,4,20,"baseline",1,1
5,"bam_re","mgcv_sandwich_freq",0.977600384758663,0.00217282279107003,0.0466135472912117,-0.480538739122317,0,1,3.54963550528711e-05,"hetero",NA,"substantive",1000,200,4,20,"baseline",1,1
5,"bam_re","mgcv_sandwich_default",0.977600384758663,0.0022083191461229,0.0469927563154461,-0.476661021774857,0,1,3.54963550528711e-05,"hetero",NA,"substantive",1000,200,4,20,"baseline",1,1
5,"bam_fd","classic_cluster",0.961669598173468,0.00343916782418895,0.0586444185254569,-0.653606989212332,0,1,1.01689878378754e-05,"hetero",NA,"substantive",1000,200,4,20,"baseline",1,1
5,"bam_fd","penalty_cluster",0.961669598173468,0.00328390044144281,0.057305326466593,-0.668880262795066,0,1,1.01689878378754e-05,"hetero",NA,"substantive",1000,200,4,20,"baseline",1,1
5,"bam_fd","penalty_cluster_delta",0.961669598173468,0.00329406942928068,0.0573939842603794,-0.667847028229268,0,1,1.01689878378754e-05,"hetero",NA,"substantive",1000,200,4,20,"baseline",1,1
5,"bam_fd","mgcv_sandwich_freq",0.961669598173468,0.00224681434080339,0.0474005732117597,-0.808648487335641,0,1,1.01689878378754e-05,"hetero",NA,"substantive",1000,200,4,20,"baseline",1,1
5,"bam_fd","mgcv_sandwich_default",0.961669598173468,0.00225698332864127,0.0475077186217278,-0.806824721088612,0,1,1.01689878378754e-05,"hetero",NA,"substantive",1000,200,4,20,"baseline",1,1
6,"bam_fe","classic_cluster",0.963707663380857,0.00202625342168455,0.0450139247531755,-0.806246885117091,0,1,4.68225350747347e-06,"hetero",NA,"substantive",1000,200,4,20,"baseline",1,1
6,"bam_fe","penalty_cluster",0.963707663380857,0.00197954973401407,0.0444921311471373,-0.815702365416541,0,1,4.68225350747347e-06,"hetero",NA,"substantive",1000,200,4,20,"baseline",1,1
6,"bam_fe","penalty_cluster_delta",0.963707663380857,0.00198423198752154,0.0445447189633243,-0.814739377950146,0,1,4.68225350747347e-06,"hetero",NA,"substantive",1000,200,4,20,"baseline",1,1
6,"bam_fe","mgcv_sandwich_freq",0.963707663380857,0.00224602203409547,0.0473922149102093,-0.765786884784841,0,1,4.68225350747347e-06,"hetero",NA,"substantive",1000,200,4,20,"baseline",1,1
6,"bam_fe","mgcv_sandwich_default",0.963707663380857,0.00225070428760294,0.0474415881648469,-0.764989917560025,0,1,4.68225350747347e-06,"hetero",NA,"substantive",1000,200,4,20,"baseline",1,1
6,"bam_re","classic_cluster",0.969083409775038,0.00202934161651052,0.0450482143542952,-0.686300015841007,0,1,3.85709350517478e-05,"hetero",NA,"substantive",1000,200,4,20,"baseline",1,1
6,"bam_re","penalty_cluster",0.969083409775038,0.00192109321812519,0.0438302774132812,-0.705370626187132,0,1,3.85709350517478e-05,"hetero",NA,"substantive",1000,200,4,20,"baseline",1,1
6,"bam_re","penalty_cluster_delta",0.969083409775038,0.00195966415317693,0.0442680940766251,-0.698394427631045,0,1,3.85709350517478e-05,"hetero",NA,"substantive",1000,200,4,20,"baseline",1,1
6,"bam_re","mgcv_sandwich_freq",0.969083409775038,0.00219847441810017,0.0468878920202238,-0.659372577714239,0,1,3.85709350517478e-05,"hetero",NA,"substantive",1000,200,4,20,"baseline",1,1
6,"bam_re","mgcv_sandwich_default",0.969083409775038,0.00223704535315191,0.0472974138103968,-0.653663440223149,0,1,3.85709350517478e-05,"hetero",NA,"substantive",1000,200,4,20,"baseline",1,1
6,"bam_fd","classic_cluster",0.968877229184399,0.00290413631247823,0.0538900390840295,-0.577523626714607,0,1,9.11256442558041e-06,"hetero",NA,"substantive",1000,200,4,20,"baseline",1,1
6,"bam_fd","penalty_cluster",0.968877229184399,0.00277670439686552,0.0526944437001238,-0.590627182492251,0,1,9.11256442558041e-06,"hetero",NA,"substantive",1000,200,4,20,"baseline",1,1
6,"bam_fd","penalty_cluster_delta",0.968877229184399,0.0027858169612911,0.0527808389597124,-0.589660403832471,0,1,9.11256442558041e-06,"hetero",NA,"substantive",1000,200,4,20,"baseline",1,1
6,"bam_fd","mgcv_sandwich_freq",0.968877229184399,0.00213871396095331,0.0462462318568044,-0.672979604305241,0,1,9.11256442558041e-06,"hetero",NA,"substantive",1000,200,4,20,"baseline",1,1
6,"bam_fd","mgcv_sandwich_default",0.968877229184399,0.00214782652537889,0.0463446493716253,-0.671550464564647,0,1,9.11256442558041e-06,"hetero",NA,"substantive",1000,200,4,20,"baseline",1,1
7,"bam_fe","classic_cluster",1.00369366252474,0.00240138575296032,0.0490039360966068,0.075374813106014,0,1,2.90906428258245e-06,"hetero",NA,"substantive",1000,200,4,20,"baseline",1,1
7,"bam_fe","penalty_cluster",1.00369366252474,0.00226716842752283,0.0476147921083651,0.0775738454624457,0,1,2.90906428258245e-06,"hetero",NA,"substantive",1000,200,4,20,"baseline",1,1
7,"bam_fe","penalty_cluster_delta",1.00369366252474,0.00227007749180541,0.0476453302203417,0.0775241247706542,0,1,2.90906428258245e-06,"hetero",NA,"substantive",1000,200,4,20,"baseline",1,1
7,"bam_fe","mgcv_sandwich_freq",1.00369366252474,0.00214931832241143,0.046360741176252,0.0796722060740662,0,1,2.90906428258245e-06,"hetero",NA,"substantive",1000,200,4,20,"baseline",1,1
7,"bam_fe","mgcv_sandwich_default",1.00369366252474,0.00215222738669401,0.0463921047883582,0.0796183432847327,0,1,2.90906428258245e-06,"hetero",NA,"substantive",1000,200,4,20,"baseline",1,1
7,"bam_re","classic_cluster",1.01111103599251,0.00238158666901446,0.0488015027331584,0.227678152725423,0,1,2.3000851045769e-05,"hetero",NA,"substantive",1000,200,4,20,"baseline",1,1
7,"bam_re","penalty_cluster",1.01111103599251,0.00219887316538477,0.0468921439623395,0.236948773368814,0,1,2.3000851045769e-05,"hetero",NA,"substantive",1000,200,4,20,"baseline",1,1
7,"bam_re","penalty_cluster_delta",1.01111103599251,0.00222187401643054,0.0471367586542662,0.235719135335678,0,1,2.3000851045769e-05,"hetero",NA,"substantive",1000,200,4,20,"baseline",1,1
7,"bam_re","mgcv_sandwich_freq",1.01111103599251,0.00210203954294317,0.0458480047869389,0.242345027752995,0,1,2.3000851045769e-05,"hetero",NA,"substantive",1000,200,4,20,"baseline",1,1
7,"bam_re","mgcv_sandwich_default",1.01111103599251,0.00212504039398894,0.0460981604187081,0.241029921619193,0,1,2.3000851045769e-05,"hetero",NA,"substantive",1000,200,4,20,"baseline",1,1
7,"bam_fd","classic_cluster",1.01576044334287,0.0032515837985653,0.0570226603953665,0.276389127297699,0,1,4.14724075975537e-06,"hetero",NA,"substantive",1000,200,4,20,"baseline",1,1
7,"bam_fd","penalty_cluster",1.01576044334287,0.00308722514733011,0.0555628036309374,0.28365097354614,0,1,4.14724075975537e-06,"hetero",NA,"substantive",1000,200,4,20,"baseline",1,1
7,"bam_fd","penalty_cluster_delta",1.01576044334287,0.00309137238808986,0.0556001114035742,0.283460643243518,0,1,4.14724075975537e-06,"hetero",NA,"substantive",1000,200,4,20,"baseline",1,1
7,"bam_fd","mgcv_sandwich_freq",1.01576044334287,0.00218985051686454,0.0467958386703833,0.336791556486049,0,1,4.14724075975537e-06,"hetero",NA,"substantive",1000,200,4,20,"baseline",1,1
7,"bam_fd","mgcv_sandwich_default",1.01576044334287,0.0021939977576243,0.0468401297780471,0.336473092998452,0,1,4.14724075975537e-06,"hetero",NA,"substantive",1000,200,4,20,"baseline",1,1
8,"bam_fe","classic_cluster",0.959974673377834,0.00246015238032539,0.0495999231887045,-0.806963479961209,0,1,3.96832289497554e-06,"hetero",NA,"substantive",1000,200,4,20,"baseline",1,1
8,"bam_fe","penalty_cluster",0.959974673377834,0.00236979120338796,0.0486805012647566,-0.822204488086135,0,1,3.96832289497554e-06,"hetero",NA,"substantive",1000,200,4,20,"baseline",1,1
8,"bam_fe","penalty_cluster_delta",0.959974673377834,0.00237375952628294,0.0487212430699684,-0.821516942100296,0,1,3.96832289497554e-06,"hetero",NA,"substantive",1000,200,4,20,"baseline",1,1
8,"bam_fe","mgcv_sandwich_freq",0.959974673377834,0.00235778396870104,0.048557017708062,-0.82429540592482,0,1,3.96832289497554e-06,"hetero",NA,"substantive",1000,200,4,20,"baseline",1,1
8,"bam_fe","mgcv_sandwich_default",0.959974673377834,0.00236175229159602,0.0485978630352819,-0.823602605594146,0,1,3.96832289497554e-06,"hetero",NA,"substantive",1000,200,4,20,"baseline",1,1
8,"bam_re","classic_cluster",0.971213141781901,0.00245406953257934,0.0495385661134771,-0.58109994851602,0,1,4.60417900585907e-05,"hetero",NA,"substantive",1000,200,4,20,"baseline",1,1
8,"bam_re","penalty_cluster",0.971213141781901,0.00226510310378684,0.0475930993294914,-0.604853615832096,0,1,4.60417900585907e-05,"hetero",NA,"substantive",1000,200,4,20,"baseline",1,1
8,"bam_re","penalty_cluster_delta",0.971213141781901,0.00231114489384543,0.0480743683665779,-0.598798469874689,0,1,4.60417900585907e-05,"hetero",NA,"substantive",1000,200,4,20,"baseline",1,1
8,"bam_re","mgcv_sandwich_freq",0.971213141781901,0.00224955487548192,0.0474294726460449,-0.606940297079174,0,1,4.60417900585907e-05,"hetero",NA,"substantive",1000,200,4,20,"baseline",1,1
8,"bam_re","mgcv_sandwich_default",0.971213141781901,0.00229559666554051,0.0479123853042249,-0.600822898616166,0,1,4.60417900585907e-05,"hetero",NA,"substantive",1000,200,4,20,"baseline",1,1
8,"bam_fd","classic_cluster",0.975485307019269,0.00284668213313877,0.0533543075406173,-0.459469799360975,0,1,7.19913275070826e-06,"hetero",NA,"substantive",1000,200,4,20,"baseline",1,1
8,"bam_fd","penalty_cluster",0.975485307019269,0.00273929026912128,0.0523382295184054,-0.468389802374004,0,1,7.19913275070826e-06,"hetero",NA,"substantive",1000,200,4,20,"baseline",1,1
8,"bam_fd","penalty_cluster_delta",0.975485307019269,0.00274648940187199,0.0524069594793668,-0.467775524935441,0,1,7.19913275070826e-06,"hetero",NA,"substantive",1000,200,4,20,"baseline",1,1
8,"bam_fd","mgcv_sandwich_freq",0.975485307019269,0.00239163481415436,0.0489043435101051,-0.501278439115857,0,1,7.19913275070826e-06,"hetero",NA,"substantive",1000,200,4,20,"baseline",1,1
8,"bam_fd","mgcv_sandwich_default",0.975485307019269,0.00239883394690506,0.0489778924302084,-0.500525681370705,0,1,7.19913275070826e-06,"hetero",NA,"substantive",1000,200,4,20,"baseline",1,1
9,"bam_fe","classic_cluster",0.974237492311455,0.00198362032480629,0.0445378527188536,-0.578440722123978,0,1,1.25010961127383e-05,"hetero",NA,"substantive",1000,200,4,20,"baseline",1,1
9,"bam_fe","penalty_cluster",0.974237492311455,0.00191486680173646,0.0437591910544112,-0.588733636700718,0,1,1.25010961127383e-05,"hetero",NA,"substantive",1000,200,4,20,"baseline",1,1
9,"bam_fe","penalty_cluster_delta",0.974237492311455,0.0019273678978492,0.0439017983441362,-0.586821238770189,0,1,1.25010961127383e-05,"hetero",NA,"substantive",1000,200,4,20,"baseline",1,1
9,"bam_fe","mgcv_sandwich_freq",0.974237492311455,0.00213447639950538,0.0462003939323614,-0.557625281859328,0,1,1.25010961127383e-05,"hetero",NA,"substantive",1000,200,4,20,"baseline",1,1
9,"bam_fe","mgcv_sandwich_default",0.974237492311455,0.00214697749561812,0.0463354885117025,-0.555999483679522,0,1,1.25010961127383e-05,"hetero",NA,"substantive",1000,200,4,20,"baseline",1,1
9,"bam_re","classic_cluster",0.976574073409119,0.00199073434794389,0.0446176461497453,-0.525037257955276,0,1,4.78477133285626e-05,"hetero",NA,"substantive",1000,200,4,20,"baseline",1,1
9,"bam_re","penalty_cluster",0.976574073409119,0.00184604441587953,0.0429656189979794,-0.545224929541518,0,1,4.78477133285626e-05,"hetero",NA,"substantive",1000,200,4,20,"baseline",1,1
9,"bam_re","penalty_cluster_delta",0.976574073409119,0.00189389212920809,0.0435188709551166,-0.538293528226904,0,1,4.78477133285626e-05,"hetero",NA,"substantive",1000,200,4,20,"baseline",1,1
9,"bam_re","mgcv_sandwich_freq",0.976574073409119,0.00204762281803569,0.0452506664927235,-0.517692410003464,0,1,4.78477133285626e-05,"hetero",NA,"substantive",1000,200,4,20,"baseline",1,1
9,"bam_re","mgcv_sandwich_default",0.976574073409119,0.00209547053136425,0.0457763097176285,-0.511747817493023,0,1,4.78477133285626e-05,"hetero",NA,"substantive",1000,200,4,20,"baseline",1,1
9,"bam_fd","classic_cluster",0.954937781670118,0.00272918551962081,0.0522416071691981,-0.862573354298551,0,1,1.61705800695226e-05,"hetero",NA,"substantive",1000,200,4,20,"baseline",1,1
9,"bam_fd","penalty_cluster",0.954937781670118,0.00260613623737623,0.0510503304335656,-0.882701795408048,0,1,1.61705800695226e-05,"hetero",NA,"substantive",1000,200,4,20,"baseline",1,1
9,"bam_fd","penalty_cluster_delta",0.954937781670118,0.00262230681744575,0.0512084643144642,-0.87997597532239,0,1,1.61705800695226e-05,"hetero",NA,"substantive",1000,200,4,20,"baseline",1,1
9,"bam_fd","mgcv_sandwich_freq",0.954937781670118,0.00206891378897688,0.0454853139922863,-0.990698191893858,0,1,1.61705800695226e-05,"hetero",NA,"substantive",1000,200,4,20,"baseline",1,1
9,"bam_fd","mgcv_sandwich_default",0.954937781670118,0.0020850843690464,0.0456627240651102,-0.986849104000639,0,1,1.61705800695226e-05,"hetero",NA,"substantive",1000,200,4,20,"baseline",1,1
10,"bam_fe","classic_cluster",0.976837414249442,0.00197039953096299,0.0443891825894889,-0.521806989886837,0,1,2.41764600976413e-06,"hetero",NA,"substantive",1000,200,4,20,"baseline",1,1
10,"bam_fe","penalty_cluster",0.976837414249442,0.00190467430531046,0.043642574457867,-0.53073371674991,0,1,2.41764600976413e-06,"hetero",NA,"substantive",1000,200,4,20,"baseline",1,1
10,"bam_fe","penalty_cluster_delta",0.976837414249442,0.00190709195132023,0.0436702639254702,-0.530397200944075,0,1,2.41764600976413e-06,"hetero",NA,"substantive",1000,200,4,20,"baseline",1,1
