"sim","method","vcov_type","beta_hat","variance","se","t_stat","reject","beta_covered","delta_beta_variance","error_design","rho","df_correction","M","n","T","K","dgp","beta_true","beta_null"
7,"bam_fe","mgcv_sandwich_freq",0.952905799707325,0.00080003002446753,0.0282848020050968,-1.66500017515374,0,1,1.16243192957455e-06,"hetero_ar1",0.5,"substantive",1000,200,8,20,"baseline",1,1
7,"bam_fe","mgcv_sandwich_default",0.952905799707325,0.000801192456397104,0.0283053432481767,-1.66379188126286,0,1,1.16243192957455e-06,"hetero_ar1",0.5,"substantive",1000,200,8,20,"baseline",1,1
7,"bam_re","classic_cluster",0.954921419027343,0.000912491137283064,0.0302074682368957,-1.49229920955765,0,1,3.26199045024109e-06,"hetero_ar1",0.5,"substantive",1000,200,8,20,"baseline",1,1
7,"bam_re","penalty_cluster",0.954921419027343,0.000892856821678373,0.0298807098590106,-1.50861814144833,0,1,3.26199045024109e-06,"hetero_ar1",0.5,"substantive",1000,200,8,20,"baseline",1,1
7,"bam_re","penalty_cluster_delta",0.954921419027343,0.000896118812128614,0.0299352436457199,-1.50586985381368,0,1,3.26199045024109e-06,"hetero_ar1",0.5,"substantive",1000,200,8,20,"baseline",1,1
7,"bam_re","mgcv_sandwich_freq",0.954921419027343,0.000797117182192545,0.0282332637538161,-1.59664788901936,0,1,3.26199045024109e-06,"hetero_ar1",0.5,"substantive",1000,200,8,20,"baseline",1,1
7,"bam_re","mgcv_sandwich_default",0.954921419027343,0.000800379172642787,0.0282909733420889,-1.59339095292254,0,1,3.26199045024109e-06,"hetero_ar1",0.5,"substantive",1000,200,8,20,"baseline",1,1
7,"bam_fd","classic_cluster",0.968951119246931,0.000692547371756796,0.0263162947953696,-1.17983481316421,0,1,8.52190468624025e-07,"hetero_ar1",0.5,"substantive",1000,200,8,20,"baseline",1,1
7,"bam_fd","penalty_cluster",0.968951119246931,0.000681846208348144,0.0261121850550302,-1.18905716574983,0,1,8.52190468624025e-07,"hetero_ar1",0.5,"substantive",1000,200,8,20,"baseline",1,1
7,"bam_fd","penalty_cluster_delta",0.968951119246931,0.000682698398816768,0.0261284978293198,-1.18831480308937,0,1,8.52190468624025e-07,"hetero_ar1",0.5,"substantive",1000,200,8,20,"baseline",1,1
7,"bam_fd","mgcv_sandwich_freq",0.968951119246931,0.000468194328451451,0.0216377986045589,-1.43493713572727,0,1,8.52190468624025e-07,"hetero_ar1",0.5,"substantive",1000,200,8,20,"baseline",1,1
7,"bam_fd","mgcv_sandwich_default",0.968951119246931,0.000469046518920075,0.02165748182315,-1.43363300528691,0,1,8.52190468624025e-07,"hetero_ar1",0.5,"substantive",1000,200,8,20,"baseline",1,1
8,"bam_fe","classic_cluster",1.0140951287468,0.00102483442501129,0.0320130352358424,0.440293419319884,0,1,1.16773161149561e-06,"hetero_ar1",0.5,"substantive",1000,200,8,20,"baseline",1,1
8,"bam_fe","penalty_cluster",1.0140951287468,0.00101192515793063,0.0318107710992776,0.443092960645555,0,1,1.16773161149561e-06,"hetero_ar1",0.5,"substantive",1000,200,8,20,"baseline",1,1
8,"bam_fe","penalty_cluster_delta",1.0140951287468,0.00101309288954213,0.0318291201502984,0.442837523633679,0,1,1.16773161149561e-06,"hetero_ar1",0.5,"substantive",1000,200,8,20,"baseline",1,1
8,"bam_fe","mgcv_sandwich_freq",1.0140951287468,0.000809698416407589,0.0284552001646024,0.495344564974488,0,1,1.16773161149561e-06,"hetero_ar1",0.5,"substantive",1000,200,8,20,"baseline",1,1
8,"bam_fe","mgcv_sandwich_default",1.0140951287468,0.000810866148019085,0.0284757115454396,0.494987762616745,0,1,1.16773161149561e-06,"hetero_ar1",0.5,"substantive",1000,200,8,20,"baseline",1,1
8,"bam_re","classic_cluster",1.01672239796579,0.00102437486478787,0.0320058567263535,0.522479310857398,0,1,3.25077678024592e-06,"hetero_ar1",0.5,"substantive",1000,200,8,20,"baseline",1,1
8,"bam_re","penalty_cluster",1.01672239796579,0.001005986931325,0.0317172970368693,0.527232757140279,0,1,3.25077678024592e-06,"hetero_ar1",0.5,"substantive",1000,200,8,20,"baseline",1,1
8,"bam_re","penalty_cluster_delta",1.01672239796579,0.00100923770810524,0.0317685018234295,0.526382958149222,0,1,3.25077678024592e-06,"hetero_ar1",0.5,"substantive",1000,200,8,20,"baseline",1,1
8,"bam_re","mgcv_sandwich_freq",1.01672239796579,0.000805887106280634,0.0283881508076985,0.589062601472826,0,1,3.25077678024592e-06,"hetero_ar1",0.5,"substantive",1000,200,8,20,"baseline",1,1
8,"bam_re","mgcv_sandwich_default",1.01672239796579,0.00080913788306088,0.0284453490585171,0.587878107292157,0,1,3.25077678024592e-06,"hetero_ar1",0.5,"substantive",1000,200,8,20,"baseline",1,1
8,"bam_fd","classic_cluster",0.984241140263096,0.000687944850582212,0.0262287028002189,-0.600824976245958,0,1,8.19835837118099e-07,"hetero_ar1",0.5,"substantive",1000,200,8,20,"baseline",1,1
8,"bam_fd","penalty_cluster",0.984241140263096,0.000685194095124884,0.0261762123907353,-0.602029793373829,0,1,8.19835837118099e-07,"hetero_ar1",0.5,"substantive",1000,200,8,20,"baseline",1,1
