"model","method","vcov_type","x","point_coverage","mean_estimate","mean_reported_se","empirical_sd","truth","bias","se_to_sd","abs_bias","error_design","rho","df_correction","M","n","T","K","dgp","sample","error_label"
"pl","bam_fd","penalty_cluster",0.362244897959184,0.959,0.75907218664859,0.0392382069885568,0.0378529732696805,0.761445958369135,-0.00237377172054465,1.03659510995364,0.00237377172054465,"hetero",NA,"substantive",1000,200,8,20,"sin_2pi","n=200, T=8","Heteroskedastic, serially independent"
"pl","bam_fd","penalty_cluster",0.380612244897959,0.962,0.679301075052816,0.0389716050598783,0.0371204138855196,0.681737816191,-0.00243674113818415,1.04986989584943,0.00243674113818415,"hetero",NA,"substantive",1000,200,8,20,"sin_2pi","n=200, T=8","Heteroskedastic, serially independent"
"pl","bam_fd","penalty_cluster",0.398979591836735,0.954,0.590675625839708,0.0387166433080788,0.0372790759213213,0.592960078525026,-0.00228445268531829,1.03856231280495,0.00228445268531829,"hetero",NA,"substantive",1000,200,8,20,"sin_2pi","n=200, T=8","Heteroskedastic, serially independent"
"pl","bam_fd","penalty_cluster",0.41734693877551,0.949,0.494479940170382,0.0385234844972546,0.038073891458104,0.49629381256425,-0.00181387239386832,1.01180843412461,0.00181387239386832,"hetero",NA,"substantive",1000,200,8,20,"sin_2pi","n=200, T=8","Heteroskedastic, serially independent"
"pl","bam_fd","penalty_cluster",0.435714285714286,0.941,0.391938293858684,0.0384161942856449,0.0388941027556462,0.393025031653924,-0.00108673779523971,0.987712572443084,0.00108673779523971,"hetero",NA,"substantive",1000,200,8,20,"sin_2pi","n=200, T=8","Heteroskedastic, serially independent"
"pl","bam_fd","penalty_cluster",0.454081632653061,0.936,0.284337634116526,0.038422664626006,0.039418893248239,0.284527586631033,-0.000189952514507208,0.9747271285381,0.000189952514507208,"hetero",NA,"substantive",1000,200,8,20,"sin_2pi","n=200, T=8","Heteroskedastic, serially independent"
"pl","bam_fd","penalty_cluster",0.472448979591837,0.941,0.173077158786375,0.0385217461072389,0.0395498789727296,0.17224488860532,0.000832270181055528,0.974004146354034,0.000832270181055528,"hetero",NA,"substantive",1000,200,8,20,"sin_2pi","n=200, T=8","Heteroskedastic, serially independent"
"pl","bam_fd","penalty_cluster",0.490816326530612,0.944,0.0595588071783915,0.0386806574606305,0.0393230118152448,0.0576707063353748,0.00188810084301674,0.98366467050814,0.00188810084301674,"hetero",NA,"substantive",1000,200,8,20,"sin_2pi","n=200, T=8","Heteroskedastic, serially independent"
"pl","bam_fd","penalty_cluster",0.509183673469388,0.954,-0.0549315298628625,0.038954686592553,0.0392294614224145,-0.0576707063353744,0.00273917647251189,0.992995702212099,0.00273917647251189,"hetero",NA,"substantive",1000,200,8,20,"sin_2pi","n=200, T=8","Heteroskedastic, serially independent"
"pl","bam_fd","penalty_cluster",0.527551020408163,0.955,-0.169179023960003,0.0393242601799197,0.0396913500502689,-0.172244888605319,0.00306586464531569,0.990751388655608,0.00306586464531569,"hetero",NA,"substantive",1000,200,8,20,"sin_2pi","n=200, T=8","Heteroskedastic, serially independent"
"pl","bam_fd","penalty_cluster",0.545918367346939,0.953,-0.281840579163612,0.03972343544042,0.0403485328430266,-0.284527586631032,0.00268700746742001,0.984507555577337,0.00268700746742001,"hetero",NA,"substantive",1000,200,8,20,"sin_2pi","n=200, T=8","Heteroskedastic, serially independent"
"pl","bam_fd","penalty_cluster",0.564285714285714,0.948,-0.391310780649588,0.0401666009522664,0.0406850120424502,-0.393025031653923,0.00171425100433542,0.987257934454024,0.00171425100433542,"hetero",NA,"substantive",1000,200,8,20,"sin_2pi","n=200, T=8","Heteroskedastic, serially independent"
"pl","bam_fd","penalty_cluster",0.58265306122449,0.942,-0.49579866882423,0.0406580426516489,0.0409848024939782,-0.49629381256425,0.00049514374001991,0.992027292497569,0.00049514374001991,"hetero",NA,"substantive",1000,200,8,20,"sin_2pi","n=200, T=8","Heteroskedastic, serially independent"
"pl","bam_fd","penalty_cluster",0.601020408163265,0.941,-0.593546486518435,0.0412287469225929,0.0419560079512325,-0.592960078525026,-0.00058640799340981,0.982666105186057,0.00058640799340981,"hetero",NA,"substantive",1000,200,8,20,"sin_2pi","n=200, T=8","Heteroskedastic, serially independent"
"pl","bam_fd","penalty_cluster",0.619387755102041,0.943,-0.683019969895982,0.0419345732456032,0.0435494146161452,-0.681737816190999,-0.00128215370498241,0.962919332331431,0.00128215370498241,"hetero",NA,"substantive",1000,200,8,20,"sin_2pi","n=200, T=8","Heteroskedastic, serially independent"
"pl","bam_fd","penalty_cluster",0.637755102040816,0.936,-0.762956902553477,0.0427771792776097,0.0450349818635032,-0.761445958369134,-0.00151094418434294,0.949865582432415,0.00151094418434294,"hetero",NA,"substantive",1000,200,8,20,"sin_2pi","n=200, T=8","Heteroskedastic, serially independent"
"pl","bam_fd","penalty_cluster",0.656122448979592,0.942,-0.832308137088524,0.0437558526771141,0.0460049981059855,-0.831024096513103,-0.00128404057542086,0.951110846180454,0.00128404057542086,"hetero",NA,"substantive",1000,200,8,20,"sin_2pi","n=200, T=8","Heteroskedastic, serially independent"
"pl","bam_fd","penalty_cluster",0.674489795918367,0.946,-0.890200273823041,0.0448141904309384,0.0466001986699585,-0.889546588018411,-0.000653685804629434,0.96167380633569,0.000653685804629434,"hetero",NA,"substantive",1000,200,8,20,"sin_2pi","n=200, T=8","Heteroskedastic, serially independent"
"pl","bam_fd","penalty_cluster",0.692857142857143,0.935,-0.935973537446714,0.0458938032216487,0.0473239604493332,-0.936234870639737,0.000261333193023572,0.969779426444757,0.000261333193023572,"hetero",NA,"substantive",1000,200,8,20,"sin_2pi","n=200, T=8","Heteroskedastic, serially independent"
"pl","bam_fd","penalty_cluster",0.711224489795918,0.935,-0.969205333721567,0.0470537132642252,0.048668596952806,-0.970467820203915,0.0012624864823475,0.966818774534498,0.0012624864823475,"hetero",NA,"substantive",1000,200,8,20,"sin_2pi","n=200, T=8","Heteroskedastic, serially independent"
"pl","bam_fd","penalty_cluster",0.729591836734694,0.93,-0.98964064429227,0.0482845572260647,0.050518798226037,-0.991790013823246,0.00214936953097566,0.955774066715215,0.00214936953097566,"hetero",NA,"substantive",1000,200,8,20,"sin_2pi","n=200, T=8","Heteroskedastic, serially independent"
"pl","bam_fd","penalty_cluster",0.747959183673469,0.933,-0.997059674537881,0.0494921806086028,0.0523682841303135,-0.999917788678319,0.00285811414043768,0.945079286643156,0.00285811414043768,"hetero",NA,"substantive",1000,200,8,20,"sin_2pi","n=200, T=8","Heteroskedastic, serially independent"
"pl","bam_fd","penalty_cluster",0.766326530612245,0.928,-0.991254301336566,0.0506696795669515,0.0538539657748466,-0.994743015766457,0.00348871442989118,0.940871834375058,0.00348871442989118,"hetero",NA,"substantive",1000,200,8,20,"sin_2pi","n=200, T=8","Heteroskedastic, serially independent"
"pl","bam_fd","penalty_cluster",0.78469387755102,0.933,-0.972165654380551,0.0518862340843276,0.0546991462620732,-0.976334538411204,0.0041688840306533,0.9485748431197,0.0041688840306533,"hetero",NA,"substantive",1000,200,8,20,"sin_2pi","n=200, T=8","Heteroskedastic, serially independent"
"pl","bam_fd","penalty_cluster",0.803061224489796,0.933,-0.940033818138704,0.0533256497881741,0.0549331631209733,-0.944937256395429,0.00490343825672546,0.970736923900429,0.00490343825672546,"hetero",NA,"substantive",1000,200,8,20,"sin_2pi","n=200, T=8","Heteroskedastic, serially independent"
"pl","bam_fd","penalty_cluster",0.821428571428571,0.941,-0.895396875651738,0.0552157632693886,0.0553244989738134,-0.900968867902419,0.00557199225068072,0.998034583115226,0.00557199225068072,"hetero",NA,"substantive",1000,200,8,20,"sin_2pi","n=200, T=8","Heteroskedastic, serially independent"
"pl","bam_fd","penalty_cluster",0.839795918367347,0.948,-0.838939645160371,0.0576231655598767,0.0569761920315238,-0.845014312609002,0.00607466744863061,1.01135515564106,0.00607466744863061,"hetero",NA,"substantive",1000,200,8,20,"sin_2pi","n=200, T=8","Heteroskedastic, serially independent"
"pl","bam_fd","penalty_cluster",0.858163265306122,0.946,-0.771326728655326,0.0605189671733794,0.060344624326653,-0.777817989857798,0.00649126120247157,1.00288911976289,0.00649126120247157,"hetero",NA,"substantive",1000,200,8,20,"sin_2pi","n=200, T=8","Heteroskedastic, serially independent"
"pl","bam_fd","penalty_cluster",0.876530612244898,0.942,-0.69324798937216,0.0637629393099197,0.0648895089041522,-0.700273855435255,0.00702586606309563,0.982638648168896,0.00702586606309563,"hetero",NA,"substantive",1000,200,8,20,"sin_2pi","n=200, T=8","Heteroskedastic, serially independent"
"pl","bam_fd","penalty_cluster",0.894897959183673,0.939,-0.605670389469554,0.0669726724946351,0.0696138364488791,-0.613413528704367,0.00774313923481285,0.962059784534594,0.00774313923481285,"hetero",NA,"substantive",1000,200,8,20,"sin_2pi","n=200, T=8","Heteroskedastic, serially independent"
"pl","bam_fd","penalty_cluster",0.913265306122449,0.94,-0.510092349078192,0.0695607683682039,0.0733716756828641,-0.518392568310526,0.00830021923233393,0.948060238788438,0.00830021923233393,"hetero",NA,"substantive",1000,200,8,20,"sin_2pi","n=200, T=8","Heteroskedastic, serially independent"
"pl","bam_fd","penalty_cluster",0.931632653061224,0.94,-0.40850968502179,0.0709854134225345,0.0749359219363003,-0.4164750990436,0.00796541402180917,0.947281511834552,0.00796541402180917,"hetero",NA,"substantive",1000,200,8,20,"sin_2pi","n=200, T=8","Heteroskedastic, serially independent"
"pl","bam_fd","penalty_cluster",0.95,0.939,-0.303087883410882,0.0719907049801395,0.0747067442670691,-0.309016994374948,0.00592911096406512,0.963643988055214,0.00592911096406512,"hetero",NA,"substantive",1000,200,8,20,"sin_2pi","n=200, T=8","Heteroskedastic, serially independent"
"pl","bam_fd","penalty_cluster_delta",0.05,0.965,0.30489520607536,0.0607116170477846,0.0549678372343606,0.309016994374947,-0.00412178829958698,1.10449346567766,0.00412178829958698,"hetero",NA,"substantive",1000,200,8,20,"sin_2pi","n=200, T=8","Heteroskedastic, serially independent"
"pl","bam_fd","penalty_cluster_delta",0.0683673469387755,0.965,0.410101061436428,0.0606318479658785,0.0554858764390703,0.416475099043599,-0.00637403760717103,1.09274380900262,0.00637403760717103,"hetero",NA,"substantive",1000,200,8,20,"sin_2pi","n=200, T=8","Heteroskedastic, serially independent"
"pl","bam_fd","penalty_cluster_delta",0.086734693877551,0.958,0.511692889263973,0.058452868589754,0.0550223108892769,0.518392568310525,-0.00669967904655178,1.06234848455167,0.00669967904655178,"hetero",NA,"substantive",1000,200,8,20,"sin_2pi","n=200, T=8","Heteroskedastic, serially independent"
"pl","bam_fd","penalty_cluster_delta",0.105102040816327,0.952,0.607579906210377,0.0564250403603338,0.0534023067873637,0.613413528704367,-0.00583362249399,1.05660305246749,0.00583362249399,"hetero",NA,"substantive",1000,200,8,20,"sin_2pi","n=200, T=8","Heteroskedastic, serially independent"
"pl","bam_fd","penalty_cluster_delta",0.123469387755102,0.955,0.695688875639784,0.0544224151275695,0.051403473770058,0.700273855435255,-0.00458497979547134,1.05873029848169,0.00458497979547134,"hetero",NA,"substantive",1000,200,8,20,"sin_2pi","n=200, T=8","Heteroskedastic, serially independent"
"pl","bam_fd","penalty_cluster_delta",0.141836734693878,0.958,0.774284678802413,0.0525007997581412,0.0495571150720985,0.777817989857797,-0.00353331105538435,1.05939983959438,0.00353331105538435,"hetero",NA,"substantive",1000,200,8,20,"sin_2pi","n=200, T=8","Heteroskedastic, serially independent"
"pl","bam_fd","penalty_cluster_delta",0.160204081632653,0.966,0.84208355816876,0.0512624054366986,0.0478875076513089,0.845014312609001,-0.00293075444024171,1.07047553633327,0.00293075444024171,"hetero",NA,"substantive",1000,200,8,20,"sin_2pi","n=200, T=8","Heteroskedastic, serially independent"
"pl","bam_fd","penalty_cluster_delta",0.178571428571429,0.967,0.89816325374871,0.0501176883947348,0.0462417568109288,0.900968867902419,-0.00280561415370872,1.08381886526617,0.00280561415370872,"hetero",NA,"substantive",1000,200,8,20,"sin_2pi","n=200, T=8","Heteroskedastic, serially independent"
"pl","bam_fd","penalty_cluster_delta",0.196938775510204,0.965,0.941822231494075,0.0490372439499986,0.0447168822412595,0.944937256395429,-0.00311502490135385,1.09661589744628,0.00311502490135385,"hetero",NA,"substantive",1000,200,8,20,"sin_2pi","n=200, T=8","Heteroskedastic, serially independent"
"pl","bam_fd","penalty_cluster_delta",0.21530612244898,0.968,0.972562464814663,0.0483126567373115,0.0436403523810363,0.976334538411204,-0.00377207359654119,1.10706385492674,0.00377207359654119,"hetero",NA,"substantive",1000,200,8,20,"sin_2pi","n=200, T=8","Heteroskedastic, serially independent"
"pl","bam_fd","penalty_cluster_delta",0.233673469387755,0.965,0.990173831440973,0.0474367836908118,0.0431595610785324,0.994743015766457,-0.00456918432548414,1.09910255121679,0.00456918432548414,"hetero",NA,"substantive",1000,200,8,20,"sin_2pi","n=200, T=8","Heteroskedastic, serially independent"
"pl","bam_fd","penalty_cluster_delta",0.252040816326531,0.959,0.99476399655648,0.0465901341647949,0.0429979840044811,0.999917788678319,-0.00515379212183975,1.08354229258608,0.00515379212183975,"hetero",NA,"substantive",1000,200,8,20,"sin_2pi","n=200, T=8","Heteroskedastic, serially independent"
"pl","bam_fd","penalty_cluster_delta",0.270408163265306,0.963,0.98660255398138,0.0459828994838242,0.0426874686911837,0.991790013823246,-0.00518745984186653,1.0771990210167,0.00518745984186653,"hetero",NA,"substantive",1000,200,8,20,"sin_2pi","n=200, T=8","Heteroskedastic, serially independent"
"pl","bam_fd","penalty_cluster_delta",0.288775510204082,0.968,0.96587641053807,0.0452376883494109,0.0420941987074238,0.970467820203915,-0.00459140966584537,1.07467750280356,0.00459140966584537,"hetero",NA,"substantive",1000,200,8,20,"sin_2pi","n=200, T=8","Heteroskedastic, serially independent"
"pl","bam_fd","penalty_cluster_delta",0.307142857142857,0.962,0.932591617167072,0.0446518759027711,0.0413627999192931,0.936234870639737,-0.00364325347266548,1.07951773066368,0.00364325347266548,"hetero",NA,"substantive",1000,200,8,20,"sin_2pi","n=200, T=8","Heteroskedastic, serially independent"
"pl","bam_fd","penalty_cluster_delta",0.325510204081633,0.964,0.886742668292854,0.0442502328114891,0.0404122039249422,0.889546588018412,-0.00280391972555771,1.09497202611556,0.00280391972555771,"hetero",NA,"substantive",1000,200,8,20,"sin_2pi","n=200, T=8","Heteroskedastic, serially independent"
"pl","bam_fd","penalty_cluster_delta",0.343877551020408,0.969,0.828630936731177,0.0437506783101841,0.0391360194621542,0.831024096513104,-0.00239315978192745,1.11791334201713,0.00239315978192745,"hetero",NA,"substantive",1000,200,8,20,"sin_2pi","n=200, T=8","Heteroskedastic, serially independent"
"pl","bam_fd","penalty_cluster_delta",0.362244897959184,0.978,0.75907218664859,0.0434516599364175,0.0378529732696805,0.761445958369135,-0.00237377172054465,1.14790612686749,0.00237377172054465,"hetero",NA,"substantive",1000,200,8,20,"sin_2pi","n=200, T=8","Heteroskedastic, serially independent"
"pl","bam_fd","penalty_cluster_delta",0.380612244897959,0.979,0.679301075052816,0.0431651155171656,0.0371204138855196,0.681737816191,-0.00243674113818415,1.16284036191752,0.00243674113818415,"hetero",NA,"substantive",1000,200,8,20,"sin_2pi","n=200, T=8","Heteroskedastic, serially independent"
"pl","bam_fd","penalty_cluster_delta",0.398979591836735,0.974,0.590675625839708,0.0427845627016186,0.0372790759213213,0.592960078525026,-0.00228445268531829,1.14768302712001,0.00228445268531829,"hetero",NA,"substantive",1000,200,8,20,"sin_2pi","n=200, T=8","Heteroskedastic, serially independent"
"pl","bam_fd","penalty_cluster_delta",0.41734693877551,0.97,0.494479940170382,0.0426321220040042,0.038073891458104,0.49629381256425,-0.00181387239386832,1.11972063719612,0.00181387239386832,"hetero",NA,"substantive",1000,200,8,20,"sin_2pi","n=200, T=8","Heteroskedastic, serially independent"
"pl","bam_fd","penalty_cluster_delta",0.435714285714286,0.963,0.391938293858684,0.0424739410666179,0.0388941027556462,0.393025031653924,-0.00108673779523971,1.09204064517087,0.00108673779523971,"hetero",NA,"substantive",1000,200,8,20,"sin_2pi","n=200, T=8","Heteroskedastic, serially independent"
"pl","bam_fd","penalty_cluster_delta",0.454081632653061,0.965,0.284337634116526,0.0423969496883102,0.039418893248239,0.284527586631033,-0.000189952514507208,1.07554896128912,0.000189952514507208,"hetero",NA,"substantive",1000,200,8,20,"sin_2pi","n=200, T=8","Heteroskedastic, serially independent"
"pl","bam_fd","penalty_cluster_delta",0.472448979591837,0.961,0.173077158786375,0.0425520003982742,0.0395498789727296,0.17224488860532,0.000832270181055528,1.07590722155217,0.000832270181055528,"hetero",NA,"substantive",1000,200,8,20,"sin_2pi","n=200, T=8","Heteroskedastic, serially independent"
"pl","bam_fd","penalty_cluster_delta",0.490816326530612,0.968,0.0595588071783915,0.0426339842355456,0.0393230118152448,0.0576707063353748,0.00188810084301674,1.08419935980125,0.00188810084301674,"hetero",NA,"substantive",1000,200,8,20,"sin_2pi","n=200, T=8","Heteroskedastic, serially independent"
"pl","bam_fd","penalty_cluster_delta",0.509183673469388,0.972,-0.0549315298628625,0.0428885758507504,0.0392294614224145,-0.0576707063353744,0.00273917647251189,1.09327465368273,0.00273917647251189,"hetero",NA,"substantive",1000,200,8,20,"sin_2pi","n=200, T=8","Heteroskedastic, serially independent"
"pl","bam_fd","penalty_cluster_delta",0.527551020408163,0.97,-0.169179023960003,0.0432932028361804,0.0396913500502689,-0.172244888605319,0.00306586464531569,1.09074654254264,0.00306586464531569,"hetero",NA,"substantive",1000,200,8,20,"sin_2pi","n=200, T=8","Heteroskedastic, serially independent"
"pl","bam_fd","penalty_cluster_delta",0.545918367346939,0.97,-0.281840579163612,0.0435891833760268,0.0403485328430266,-0.284527586631032,0.00268700746742001,1.08031644039221,0.00268700746742001,"hetero",NA,"substantive",1000,200,8,20,"sin_2pi","n=200, T=8","Heteroskedastic, serially independent"
"pl","bam_fd","penalty_cluster_delta",0.564285714285714,0.97,-0.391310780649588,0.0440617572122107,0.0406850120424502,-0.393025031653923,0.00171425100433542,1.08299727590685,0.00171425100433542,"hetero",NA,"substantive",1000,200,8,20,"sin_2pi","n=200, T=8","Heteroskedastic, serially independent"
"pl","bam_fd","penalty_cluster_delta",0.58265306122449,0.962,-0.49579866882423,0.0445614405229548,0.0409848024939782,-0.49629381256425,0.00049514374001991,1.08726742136923,0.00049514374001991,"hetero",NA,"substantive",1000,200,8,20,"sin_2pi","n=200, T=8","Heteroskedastic, serially independent"
"pl","bam_fd","penalty_cluster_delta",0.601020408163265,0.956,-0.593546486518435,0.0450599987079154,0.0419560079512325,-0.592960078525026,-0.00058640799340981,1.07398203280662,0.00058640799340981,"hetero",NA,"substantive",1000,200,8,20,"sin_2pi","n=200, T=8","Heteroskedastic, serially independent"
"pl","bam_fd","penalty_cluster_delta",0.619387755102041,0.955,-0.683019969895982,0.0458379724478803,0.0435494146161452,-0.681737816190999,-0.00128215370498241,1.05255082879775,0.00128215370498241,"hetero",NA,"substantive",1000,200,8,20,"sin_2pi","n=200, T=8","Heteroskedastic, serially independent"
"pl","bam_fd","penalty_cluster_delta",0.637755102040816,0.958,-0.762956902553477,0.046637505926139,0.0450349818635032,-0.761445958369134,-0.00151094418434294,1.03558398374608,0.00151094418434294,"hetero",NA,"substantive",1000,200,8,20,"sin_2pi","n=200, T=8","Heteroskedastic, serially independent"
"pl","bam_fd","penalty_cluster_delta",0.656122448979592,0.959,-0.832308137088524,0.0475766309885301,0.0460049981059855,-0.831024096513103,-0.00128404057542086,1.03416222035101,0.00128404057542086,"hetero",NA,"substantive",1000,200,8,20,"sin_2pi","n=200, T=8","Heteroskedastic, serially independent"
"pl","bam_fd","penalty_cluster_delta",0.674489795918367,0.957,-0.890200273823041,0.0487376638710043,0.0466001986699585,-0.889546588018411,-0.000653685804629434,1.04586815640388,0.000653685804629434,"hetero",NA,"substantive",1000,200,8,20,"sin_2pi","n=200, T=8","Heteroskedastic, serially independent"
"pl","bam_fd","penalty_cluster_delta",0.692857142857143,0.955,-0.935973537446714,0.0497889632486425,0.0473239604493332,-0.936234870639737,0.000261333193023572,1.05208783829385,0.000261333193023572,"hetero",NA,"substantive",1000,200,8,20,"sin_2pi","n=200, T=8","Heteroskedastic, serially independent"
"pl","bam_fd","penalty_cluster_delta",0.711224489795918,0.956,-0.969205333721567,0.0510201260340182,0.048668596952806,-0.970467820203915,0.0012624864823475,1.04831717428576,0.0012624864823475,"hetero",NA,"substantive",1000,200,8,20,"sin_2pi","n=200, T=8","Heteroskedastic, serially independent"
"pl","bam_fd","penalty_cluster_delta",0.729591836734694,0.957,-0.98964064429227,0.0523860765291575,0.050518798226037,-0.991790013823246,0.00214936953097566,1.0369620491518,0.00214936953097566,"hetero",NA,"substantive",1000,200,8,20,"sin_2pi","n=200, T=8","Heteroskedastic, serially independent"
"pl","bam_fd","penalty_cluster_delta",0.747959183673469,0.948,-0.997059674537881,0.0535779031218764,0.0523682841303135,-0.999917788678319,0.00285811414043768,1.02309831249298,0.00285811414043768,"hetero",NA,"substantive",1000,200,8,20,"sin_2pi","n=200, T=8","Heteroskedastic, serially independent"
"pl","bam_fd","penalty_cluster_delta",0.766326530612245,0.95,-0.991254301336566,0.0549220766043402,0.0538539657748466,-0.994743015766457,0.00348871442989118,1.01983346656324,0.00348871442989118,"hetero",NA,"substantive",1000,200,8,20,"sin_2pi","n=200, T=8","Heteroskedastic, serially independent"
"pl","bam_fd","penalty_cluster_delta",0.78469387755102,0.947,-0.972165654380551,0.0562957984897119,0.0546991462620732,-0.976334538411204,0.0041688840306533,1.02918971020112,0.0041688840306533,"hetero",NA,"substantive",1000,200,8,20,"sin_2pi","n=200, T=8","Heteroskedastic, serially independent"
"pl","bam_fd","penalty_cluster_delta",0.803061224489796,0.959,-0.940033818138704,0.0577192181071746,0.0549331631209733,-0.944937256395429,0.00490343825672546,1.05071717752837,0.00490343825672546,"hetero",NA,"substantive",1000,200,8,20,"sin_2pi","n=200, T=8","Heteroskedastic, serially independent"
"pl","bam_fd","penalty_cluster_delta",0.821428571428571,0.958,-0.895396875651738,0.0597275725872787,0.0553244989738134,-0.900968867902419,0.00557199225068072,1.07958632604245,0.00557199225068072,"hetero",NA,"substantive",1000,200,8,20,"sin_2pi","n=200, T=8","Heteroskedastic, serially independent"
"pl","bam_fd","penalty_cluster_delta",0.839795918367347,0.959,-0.838939645160371,0.0620278063189038,0.0569761920315238,-0.845014312609002,0.00607466744863061,1.08866184466286,0.00607466744863061,"hetero",NA,"substantive",1000,200,8,20,"sin_2pi","n=200, T=8","Heteroskedastic, serially independent"
"pl","bam_fd","penalty_cluster_delta",0.858163265306122,0.953,-0.771326728655326,0.0646338056996258,0.060344624326653,-0.777817989857798,0.00649126120247157,1.07107810216458,0.00649126120247157,"hetero",NA,"substantive",1000,200,8,20,"sin_2pi","n=200, T=8","Heteroskedastic, serially independent"
"pl","bam_fd","penalty_cluster_delta",0.876530612244898,0.954,-0.69324798937216,0.0679314489846416,0.0648895089041522,-0.700273855435255,0.00702586606309563,1.04687876564119,0.00702586606309563,"hetero",NA,"substantive",1000,200,8,20,"sin_2pi","n=200, T=8","Heteroskedastic, serially independent"
"pl","bam_fd","penalty_cluster_delta",0.894897959183673,0.952,-0.605670389469554,0.0712325108729333,0.0696138364488791,-0.613413528704367,0.00774313923481285,1.02325219391181,0.00774313923481285,"hetero",NA,"substantive",1000,200,8,20,"sin_2pi","n=200, T=8","Heteroskedastic, serially independent"
"pl","bam_fd","penalty_cluster_delta",0.913265306122449,0.95,-0.510092349078192,0.0742699015284059,0.0733716756828641,-0.518392568310526,0.00830021923233393,1.01224213345521,0.00830021923233393,"hetero",NA,"substantive",1000,200,8,20,"sin_2pi","n=200, T=8","Heteroskedastic, serially independent"
"pl","bam_fd","penalty_cluster_delta",0.931632653061224,0.956,-0.40850968502179,0.0768765486692392,0.0749359219363003,-0.4164750990436,0.00796541402180917,1.02589714896133,0.00796541402180917,"hetero",NA,"substantive",1000,200,8,20,"sin_2pi","n=200, T=8","Heteroskedastic, serially independent"
"pl","bam_fd","penalty_cluster_delta",0.95,0.958,-0.303087883410882,0.0776813815598646,0.0747067442670691,-0.309016994374948,0.00592911096406512,1.03981752011788,0.00592911096406512,"hetero",NA,"substantive",1000,200,8,20,"sin_2pi","n=200, T=8","Heteroskedastic, serially independent"
"pl","bam_fe","classic_cluster",0.05,0.996,0.305726470636279,0.0738012938694752,0.0447418134900005,0.309016994374947,-0.00329052373866806,1.64949268062121,0.00329052373866806,"hetero",NA,"substantive",1000,200,8,20,"sin_2pi","n=200, T=8","Heteroskedastic, serially independent"
"pl","bam_fe","classic_cluster",0.0683673469387755,0.992,0.41114626471433,0.0657675693250857,0.0446669360256736,0.416475099043599,-0.00532883432926884,1.4723993892772,0.00532883432926884,"hetero",NA,"substantive",1000,200,8,20,"sin_2pi","n=200, T=8","Heteroskedastic, serially independent"
"pl","bam_fe","classic_cluster",0.086734693877551,0.986,0.512591550490062,0.0604817951850363,0.0442621703008108,0.518392568310525,-0.00580101782046272,1.36644441006835,0.00580101782046272,"hetero",NA,"substantive",1000,200,8,20,"sin_2pi","n=200, T=8","Heteroskedastic, serially independent"
"pl","bam_fe","classic_cluster",0.105102040816327,0.992,0.608092938823291,0.0640138990764033,0.0431349873103882,0.613413528704367,-0.00532058988107553,1.48403658069436,0.00532058988107553,"hetero",NA,"substantive",1000,200,8,20,"sin_2pi","n=200, T=8","Heteroskedastic, serially independent"
"pl","bam_fe","classic_cluster",0.123469387755102,0.993,0.695748359846626,0.0615737080379622,0.0415469114342141,0.700273855435255,-0.0045254955886288,1.48202852901494,0.0045254955886288,"hetero",NA,"substantive",1000,200,8,20,"sin_2pi","n=200, T=8","Heteroskedastic, serially independent"
"pl","bam_fe","classic_cluster",0.141836734693878,0.992,0.773965092617401,0.0580182436563237,0.0398113886881106,0.777817989857797,-0.00385289724039661,1.45732780413285,0.00385289724039661,"hetero",NA,"substantive",1000,200,8,20,"sin_2pi","n=200, T=8","Heteroskedastic, serially independent"
"pl","bam_fe","classic_cluster",0.160204081632653,0.994,0.841529524600736,0.0595673380757897,0.0381449078776846,0.845014312609001,-0.00348478800826513,1.56160655222443,0.00348478800826513,"hetero",NA,"substantive",1000,200,8,20,"sin_2pi","n=200, T=8","Heteroskedastic, serially independent"
"pl","bam_fe","classic_cluster",0.178571428571429,0.996,0.897538576575694,0.057452222853465,0.0367283038612439,0.900968867902419,-0.00343029132672523,1.56424927953423,0.00343029132672523,"hetero",NA,"substantive",1000,200,8,20,"sin_2pi","n=200, T=8","Heteroskedastic, serially independent"
"pl","bam_fe","classic_cluster",0.196938775510204,0.997,0.941300707421203,0.0548113489883701,0.0357585518363033,0.944937256395429,-0.00363654897422627,1.53281791833426,0.00363654897422627,"hetero",NA,"substantive",1000,200,8,20,"sin_2pi","n=200, T=8","Heteroskedastic, serially independent"
"pl","bam_fe","classic_cluster",0.21530612244898,0.998,0.972314388142723,0.05571832886075,0.0353427777128152,0.976334538411204,-0.0040201502684809,1.57651244374453,0.0040201502684809,"hetero",NA,"substantive",1000,200,8,20,"sin_2pi","n=200, T=8","Heteroskedastic, serially independent"
"pl","bam_fe","classic_cluster",0.233673469387755,0.998,0.990314978388609,0.0537147827303605,0.0353896611737848,0.994743015766457,-0.00442803737784803,1.51781003120059,0.00442803737784803,"hetero",NA,"substantive",1000,200,8,20,"sin_2pi","n=200, T=8","Heteroskedastic, serially independent"
"pl","bam_fe","classic_cluster",0.252040816326531,0.997,0.995280826616666,0.0524549266844328,0.0356061996387097,0.999917788678319,-0.00463696206165354,1.47319644378463,0.00463696206165354,"hetero",NA,"substantive",1000,200,8,20,"sin_2pi","n=200, T=8","Heteroskedastic, serially independent"
