"sim","method","beta_hat","se_classic_cluster","t_classic_cluster","reject_classic_cluster","se_penalty_cluster","t_penalty_cluster","reject_penalty_cluster","p_boot","reject_wild_boot","boot_success","error_design","rho","df_correction"
151,"bam_re",1.05486730889962,0.0386876791687249,1.41821143264574,0,0.0373218452260348,1.47011243863532,0,NA,NA,NA,"hetero_ar1",0.5,"substantive"
151,"bam_fd",1.08507454540573,0.0368401134630933,2.30929107997879,1,0.0359462888676628,2.36671289542383,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
152,"bam_fe",0.999292713014902,0.0379668950171514,-0.0186290447185127,0,0.0381921072341223,-0.0185191924803162,0,NA,NA,NA,"hetero_ar1",0.5,"substantive"
152,"bam_re",1.0088714530509,0.037819358495811,0.234574392685133,0,0.0376798825419742,0.235442693883499,0,NA,NA,NA,"hetero_ar1",0.5,"substantive"
152,"bam_fd",0.997262514269631,0.0380723359177293,-0.07190222675815,0,0.0375348419923706,-0.0729318570443283,0,NA,NA,NA,"hetero_ar1",0.5,"substantive"
153,"bam_fe",1.03295404534753,0.0382259638802467,0.862085399619173,0,0.0368794385886415,0.893561469714999,0,NA,NA,NA,"hetero_ar1",0.5,"substantive"
153,"bam_re",1.04042225690841,0.038245275451633,1.05692157870658,0,0.0365689568747462,1.10537079432864,0,NA,NA,NA,"hetero_ar1",0.5,"substantive"
153,"bam_fd",1.04672281037345,0.0343790533427744,1.35904877623024,0,0.0334315310169908,1.39756717542209,0,NA,NA,NA,"hetero_ar1",0.5,"substantive"
154,"bam_fe",1.0845864500617,0.039303273051163,2.15214773465779,1,0.0371660182601174,2.27590831683108,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
154,"bam_re",1.08491359336401,0.0392783964583288,2.16183961211587,1,0.0368531901308161,2.3041042868363,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
154,"bam_fd",1.05421105522389,0.033099302751194,1.6378307311001,0,0.0315989243043049,1.71559812295591,0,NA,NA,NA,"hetero_ar1",0.5,"substantive"
155,"bam_fe",1.13439120776336,0.0384658720117255,3.49377774985557,1,0.037938388161192,3.54235417678684,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
155,"bam_re",1.13656630624437,0.0383719968927047,3.5590096242901,1,0.0375163412359523,3.64018189794833,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
155,"bam_fd",1.12180913899189,0.0345922799785164,3.52128102187933,1,0.03444505627308,3.53633154279628,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
156,"bam_fe",1.04331748710008,0.0373994465159592,1.15823872103556,0,0.0369845150171328,1.17123307092214,0,NA,NA,NA,"hetero_ar1",0.5,"substantive"
156,"bam_re",1.05387656908101,0.0375000044099116,1.43670833987342,0,0.0366732048862129,1.46909901243087,0,NA,NA,NA,"hetero_ar1",0.5,"substantive"
156,"bam_fd",1.04140682087767,0.0368879533071835,1.12250252901965,0,0.0364544772444051,1.1358500795407,0,NA,NA,NA,"hetero_ar1",0.5,"substantive"
157,"bam_fe",1.02247933907677,0.0386989034881873,0.580877933237241,0,0.0377502052421222,0.595475943311771,0,NA,NA,NA,"hetero_ar1",0.5,"substantive"
157,"bam_re",1.02253535858318,0.0385905561075778,0.583960451887668,0,0.0371770490517332,0.606163188256787,0,NA,NA,NA,"hetero_ar1",0.5,"substantive"
157,"bam_fd",1.03406938278109,0.0402479139167574,0.846488164617817,0,0.0396885597343983,0.858418219484133,0,NA,NA,NA,"hetero_ar1",0.5,"substantive"
158,"bam_fe",1.04434319722328,0.0388126602937204,1.14249311661975,0,0.0387046772446027,1.14568058384881,0,NA,NA,NA,"hetero_ar1",0.5,"substantive"
158,"bam_re",1.05285658756264,0.0388494122238412,1.36055050866904,0,0.0383303874436088,1.37897347477644,0,NA,NA,NA,"hetero_ar1",0.5,"substantive"
158,"bam_fd",1.05294584768139,0.036996819114259,1.43109188705855,0,0.03697310353254,1.4320098293829,0,NA,NA,NA,"hetero_ar1",0.5,"substantive"
159,"bam_fe",1.02028234476087,0.0380809886122362,0.532610772461621,0,0.0373802088379202,0.542595811832115,0,NA,NA,NA,"hetero_ar1",0.5,"substantive"
159,"bam_re",1.02085408766565,0.0381774025985917,0.546241657268286,0,0.0371468870038433,0.561395297094363,0,NA,NA,NA,"hetero_ar1",0.5,"substantive"
159,"bam_fd",1.02515805484312,0.0375664065554745,0.669695537846174,0,0.037463441312564,0.671536141947519,0,NA,NA,NA,"hetero_ar1",0.5,"substantive"
160,"bam_fe",1.09431663955649,0.0400053813802,2.35759881052318,1,0.0389488710810374,2.42155002028813,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
160,"bam_re",1.10001751376495,0.0401051846494707,2.49387989705392,1,0.0385281405833606,2.59596005025338,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
160,"bam_fd",1.11690893689532,0.0393252282198159,2.97287370442804,1,0.0385390249715634,3.03352087868297,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
161,"bam_fe",1.02851133812325,0.0424835459958893,0.67111483881329,0,0.0426564218963816,0.668394976786995,0,NA,NA,NA,"hetero_ar1",0.5,"substantive"
161,"bam_re",1.03457907824695,0.0427886657986593,0.808136397840889,0,0.0425335503482769,0.812983585047633,0,NA,NA,NA,"hetero_ar1",0.5,"substantive"
161,"bam_fd",1.01494695419804,0.0395129382428385,0.378279997963761,0,0.0393395449240751,0.379947308157494,0,NA,NA,NA,"hetero_ar1",0.5,"substantive"
162,"bam_fe",1.11124359623764,0.0420041687371123,2.64839418520267,1,0.0405062581434336,2.74633109391945,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
162,"bam_re",1.11622884874164,0.0421741522141139,2.75592614527399,1,0.0402328481389141,2.88890431868834,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
162,"bam_fd",1.0859049677752,0.0386461803957042,2.22285790977549,1,0.0375598552742925,2.28714852993585,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
163,"bam_fe",1.06818966153597,0.0342884711228891,1.98870522081827,1,0.0335481332754263,2.03259182787122,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
163,"bam_re",1.07122762140182,0.0342520562924769,2.07951373177734,1,0.0332249662839444,2.14379815446905,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
163,"bam_fd",1.06789155362548,0.032249923617078,2.10516943951851,1,0.0318023682145599,2.13479553369854,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
164,"bam_fe",0.989161740037845,0.0398309138676001,-0.272106735943398,0,0.0396251832191452,-0.273519491435908,0,NA,NA,NA,"hetero_ar1",0.5,"substantive"
164,"bam_re",0.991393398682138,0.0398445866654562,-0.216004281588473,0,0.0390421532443828,-0.220443817839371,0,NA,NA,NA,"hetero_ar1",0.5,"substantive"
164,"bam_fd",1.01189198488597,0.0354763680976317,0.335208633906402,0,0.0345889484561143,0.343808800694131,0,NA,NA,NA,"hetero_ar1",0.5,"substantive"
165,"bam_fe",1.08345122255275,0.038007551676622,2.19564846646192,1,0.037437744546909,2.22906650928675,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
165,"bam_re",1.08990373427528,0.0379545100709666,2.36872335085297,1,0.0370687333997986,2.42532522775033,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
165,"bam_fd",1.03459490721415,0.0345083018126356,1.00250969757906,0,0.0336744096375388,1.0273352253691,0,NA,NA,NA,"hetero_ar1",0.5,"substantive"
166,"bam_fe",1.07776590662346,0.0370313525604735,2.10000178892925,1,0.0363977477836006,2.13655820370573,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
166,"bam_re",1.07956184100423,0.0370633215359863,2.14664627202888,1,0.0360841382539955,2.20489790955236,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
166,"bam_fd",1.05462490698406,0.03998419247367,1.36616256586984,0,0.0390851291811033,1.39758798623781,0,NA,NA,NA,"hetero_ar1",0.5,"substantive"
167,"bam_fe",1.02836499168819,0.0405629936905412,0.699282501301382,0,0.0398017387446308,0.712657099484636,0,NA,NA,NA,"hetero_ar1",0.5,"substantive"
167,"bam_re",1.03588757770798,0.040684796258211,0.882088175647081,0,0.0395070611384851,0.908383885659855,0,NA,NA,NA,"hetero_ar1",0.5,"substantive"
167,"bam_fd",1.04037625292065,0.0337522954129538,1.19625206009405,0,0.0331365774646687,1.21847987963451,0,NA,NA,NA,"hetero_ar1",0.5,"substantive"
168,"bam_fe",1.0353708772089,0.0383801272924392,0.92159353561772,0,0.0378255361746846,0.935105772078117,0,NA,NA,NA,"hetero_ar1",0.5,"substantive"
168,"bam_re",1.04565425389161,0.0382225781435923,1.19443156660174,0,0.0373568089928715,1.22211332076892,0,NA,NA,NA,"hetero_ar1",0.5,"substantive"
168,"bam_fd",1.01269296997058,0.0373422043405581,0.339909499043393,0,0.0371360932259098,0.341796049825706,0,NA,NA,NA,"hetero_ar1",0.5,"substantive"
169,"bam_fe",1.05274378002035,0.0394336931067251,1.33753082364374,0,0.039045529894553,1.35082761490991,0,NA,NA,NA,"hetero_ar1",0.5,"substantive"
169,"bam_re",1.05708060300876,0.0393276272218592,1.4514123287111,0,0.0386249460637519,1.47781702826321,0,NA,NA,NA,"hetero_ar1",0.5,"substantive"
169,"bam_fd",1.06203889630302,0.0361443866876424,1.71641856422017,0,0.0359238583114196,1.72695526647539,0,NA,NA,NA,"hetero_ar1",0.5,"substantive"
170,"bam_fe",1.03318210870771,0.0367681026518139,0.902469975726966,0,0.0362372378769445,0.915690892898347,0,NA,NA,NA,"hetero_ar1",0.5,"substantive"
170,"bam_re",1.04250294725022,0.0366949725588793,1.15827712316789,0,0.0358315903944241,1.18618645676519,0,NA,NA,NA,"hetero_ar1",0.5,"substantive"
170,"bam_fd",1.03303207985212,0.0419953662880605,0.786564870646387,0,0.0413796762094857,0.798268205021474,0,NA,NA,NA,"hetero_ar1",0.5,"substantive"
171,"bam_fe",1.08140666720556,0.0385707251128132,2.11058171624884,1,0.0383791349923693,2.12111782148684,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
171,"bam_re",1.07831392384027,0.0386561074011819,2.02591334475327,1,0.0380913846268568,2.05594846728291,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
171,"bam_fd",1.06411989170549,0.0392679167947212,1.63288243786117,0,0.0390603485478866,1.64155964012675,0,NA,NA,NA,"hetero_ar1",0.5,"substantive"
172,"bam_fe",1.05113532423128,0.0392976598231231,1.301230772047,0,0.0389583113719834,1.31256521215795,0,NA,NA,NA,"hetero_ar1",0.5,"substantive"
172,"bam_re",1.04967207458227,0.0392598337916525,1.26521357288148,0,0.0386394460986312,1.28552760449714,0,NA,NA,NA,"hetero_ar1",0.5,"substantive"
172,"bam_fd",1.08418663388638,0.0344926546885633,2.44071193262757,1,0.0339440367650413,2.48015975439556,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
173,"bam_fe",1.10399424385195,0.0358975701339893,2.89697167423274,1,0.0347889397852349,2.98929040361521,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
173,"bam_re",1.10924577149976,0.0359510360585111,3.03873777996167,1,0.0344649663104176,3.16976289823736,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
173,"bam_fd",1.09920828954163,0.0374735276488642,2.64742328160927,1,0.0369595231268283,2.68424160131054,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
174,"bam_fe",1.06774625535521,0.0361425585018429,1.87441781001082,0,0.03626174925258,1.86825668236047,0,NA,NA,NA,"hetero_ar1",0.5,"substantive"
174,"bam_re",1.06353159450128,0.0360985975414671,1.75994633664927,0,0.0359525153159808,1.76709734890348,0,NA,NA,NA,"hetero_ar1",0.5,"substantive"
174,"bam_fd",1.06205415201017,0.036137393326514,1.7171728865303,0,0.0355515897663621,1.74546771095127,0,NA,NA,NA,"hetero_ar1",0.5,"substantive"
175,"bam_fe",1.12254257174688,0.0442562025404112,2.76893553248237,1,0.043688338370681,2.80492635602545,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
175,"bam_re",1.12458880987671,0.0441526265224334,2.82177572863997,1,0.0431388208453978,2.88809029628355,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
175,"bam_fd",1.10322787140021,0.0447123946458372,2.30870818299633,1,0.0450462438563662,2.29159775739253,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
176,"bam_fe",1.09662429804396,0.0458457213496877,2.10759685308385,1,0.0452041257133473,2.13751060371534,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
176,"bam_re",1.10108921713865,0.0456719821832132,2.2133748592984,1,0.0442377264463285,2.28513590682142,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
176,"bam_fd",1.12585685355189,0.0418066605862346,3.01044981318907,1,0.0409877680230738,3.07059543913293,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
177,"bam_fe",1.04460359393278,0.031400336567752,1.42048139632316,0,0.0309598372082289,1.44069213390186,0,NA,NA,NA,"hetero_ar1",0.5,"substantive"
177,"bam_re",1.04843496336162,0.0314087401977375,1.54208551685576,0,0.0307197946501644,1.576669502944,0,NA,NA,NA,"hetero_ar1",0.5,"substantive"
177,"bam_fd",1.03135958427644,0.0356998607316309,0.878423154425898,0,0.0356905953018382,0.878651196799438,0,NA,NA,NA,"hetero_ar1",0.5,"substantive"
178,"bam_fe",1.16079746233103,0.0417974939942444,3.847059882422,1,0.0407728028801643,3.94374315652601,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
178,"bam_re",1.16761264991686,0.0418019630593788,4.00968370023121,1,0.0402222866441525,4.16715865509416,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
178,"bam_fd",1.13310856594179,0.0385154956122789,3.45597437669628,1,0.0384050742439005,3.46591091313758,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
179,"bam_fe",1.05973425625734,0.0341862138539998,1.74732003118137,0,0.033639372967583,1.77572442610353,0,NA,NA,NA,"hetero_ar1",0.5,"substantive"
179,"bam_re",1.06032812171777,0.0341469504645328,1.76672062650021,0,0.0332375490023006,1.81505927869697,0,NA,NA,NA,"hetero_ar1",0.5,"substantive"
179,"bam_fd",1.07914683546213,0.0333046522112983,2.37644984130114,1,0.0330316467468121,2.39609112039708,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
180,"bam_fe",1.08277665639137,0.0403377574259856,2.05208870481339,1,0.0394056379746057,2.10062977396055,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
180,"bam_re",1.08680581529368,0.0402398906230332,2.1572080328665,1,0.0387731887903183,2.23881032233676,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
180,"bam_fd",1.08058398957523,0.0407184049668003,1.97905565409388,1,0.0398351051483744,2.0229390452235,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
181,"bam_fe",0.992603772921683,0.0352548507939448,-0.209793174889489,0,0.0345630335616119,-0.213992416641682,0,NA,NA,NA,"hetero_ar1",0.5,"substantive"
181,"bam_re",0.995201600782503,0.0353494776586695,-0.135741729024392,0,0.0343531147935328,-0.139678723351172,0,NA,NA,NA,"hetero_ar1",0.5,"substantive"
181,"bam_fd",1.01818102846846,0.0359650945995567,0.505518716713885,0,0.035099095740664,0.517991363731851,0,NA,NA,NA,"hetero_ar1",0.5,"substantive"
182,"bam_fe",1.0742703366461,0.0420086081303148,1.76797899172727,0,0.0416367689250414,1.78376801475179,0,NA,NA,NA,"hetero_ar1",0.5,"substantive"
182,"bam_re",1.08489512754166,0.0418736012665081,2.02741405023512,1,0.0410796667371147,2.06659727998622,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
182,"bam_fd",1.0703922113177,0.0376338914988583,1.87044731528335,0,0.0371339108207721,1.89563150666932,0,NA,NA,NA,"hetero_ar1",0.5,"substantive"
183,"bam_fe",1.06718522644805,0.0365414447549908,1.83860345146505,0,0.0356663058247854,1.88371699547748,0,NA,NA,NA,"hetero_ar1",0.5,"substantive"
183,"bam_re",1.07083547511567,0.0366716843939813,1.93161225851136,0,0.0354652713328363,1.99731941850644,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
183,"bam_fd",1.06947529399665,0.0382096432019344,1.81826597096119,0,0.0370876423093554,1.87327340511804,0,NA,NA,NA,"hetero_ar1",0.5,"substantive"
184,"bam_fe",1.03145821828506,0.0453720420541294,0.693339264905295,0,0.0450291252161968,0.698619352119833,0,NA,NA,NA,"hetero_ar1",0.5,"substantive"
184,"bam_re",1.03364713654729,0.0455037836116668,0.739436017770207,0,0.0446290867585625,0.753928412860311,0,NA,NA,NA,"hetero_ar1",0.5,"substantive"
184,"bam_fd",1.03383129314694,0.0429212159703052,0.788218422570916,0,0.0428430274431649,0.789656921229944,0,NA,NA,NA,"hetero_ar1",0.5,"substantive"
185,"bam_fe",1.05831611604114,0.0428158956425155,1.36202023024431,0,0.0421316423308629,1.38414058448457,0,NA,NA,NA,"hetero_ar1",0.5,"substantive"
185,"bam_re",1.06560597026097,0.0427017208427674,1.53637766736697,0,0.0415920366432148,1.57736854349663,0,NA,NA,NA,"hetero_ar1",0.5,"substantive"
185,"bam_fd",1.04341164920342,0.0364375504600453,1.19139867129721,0,0.0355529649401295,1.22104160023017,0,NA,NA,NA,"hetero_ar1",0.5,"substantive"
186,"bam_fe",1.09280160476525,0.0429465572840159,2.16086249129415,1,0.0422592591019044,2.19600643119329,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
186,"bam_re",1.09098981483324,0.0430645602795605,2.11286993858898,1,0.0418889438392632,2.17216779640909,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
186,"bam_fd",1.05179247159446,0.0371385778479497,1.39457336806242,0,0.0365838017003014,1.41572141732982,0,NA,NA,NA,"hetero_ar1",0.5,"substantive"
187,"bam_fe",1.08074248351376,0.0417774899354125,1.93267914464425,0,0.0416728413598594,1.93753247628395,0,NA,NA,NA,"hetero_ar1",0.5,"substantive"
187,"bam_re",1.08492984817567,0.0417830025183062,2.03264109941503,1,0.0411831466932842,2.06224766670198,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
187,"bam_fd",1.08120040307206,0.041600594641717,1.95190486509613,0,0.0411679560326623,1.97241764948533,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
188,"bam_fe",1.11509851599571,0.0399119554851737,2.88381049228376,1,0.0392050426901737,2.93580896991485,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
188,"bam_re",1.12111985924841,0.0397424987631202,3.04761560087918,1,0.0386326093939785,3.13517158556949,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
188,"bam_fd",1.0792922912748,0.0329978411019943,2.40295390930925,1,0.0325466838851652,2.43626329350696,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
189,"bam_fe",1.04141222478787,0.0408641527375507,1.01341204976995,0,0.0406425496373692,1.01893766895463,0,NA,NA,NA,"hetero_ar1",0.5,"substantive"
189,"bam_re",1.05134387510409,0.0409747411346431,1.25306161020945,0,0.0402820039334552,1.27461074649886,0,NA,NA,NA,"hetero_ar1",0.5,"substantive"
189,"bam_fd",1.03800062773077,0.0430135690391243,0.883456745851543,0,0.0423493735225319,0.897312629915229,0,NA,NA,NA,"hetero_ar1",0.5,"substantive"
190,"bam_fe",1.07717869030659,0.0393521458152865,1.96123206772155,1,0.0384161663092194,2.00901593577474,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
190,"bam_re",1.08122768794284,0.0393755856650604,2.06289472450728,1,0.0380106379475332,2.13697249846103,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
190,"bam_fd",1.03454820433194,0.0420988800861415,0.820644260874576,0,0.040642132832642,0.850058841011202,0,NA,NA,NA,"hetero_ar1",0.5,"substantive"
191,"bam_fe",1.07108386339531,0.0387461348328622,1.83460527616347,0,0.0380037487506828,1.87044346234483,0,NA,NA,NA,"hetero_ar1",0.5,"substantive"
191,"bam_re",1.06915515127649,0.0387550154383215,1.78441810677503,0,0.0375740980045773,1.84050063605152,0,NA,NA,NA,"hetero_ar1",0.5,"substantive"
191,"bam_fd",1.06951168853129,0.0404220259511478,1.71964880274188,0,0.0394030408435284,1.76411990149002,0,NA,NA,NA,"hetero_ar1",0.5,"substantive"
192,"bam_fe",1.06652416632023,0.0388375523039974,1.71288256786938,0,0.0379040739295327,1.75506639323011,0,NA,NA,NA,"hetero_ar1",0.5,"substantive"
192,"bam_re",1.0765420747953,0.0389427230760527,1.96550391830133,1,0.0375015958788149,2.04103513468195,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
192,"bam_fd",1.08841761129341,0.0407333470521134,2.17064439070735,1,0.039304304072224,2.24956562342213,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
193,"bam_fe",1.06208725472978,0.0406815476644687,1.52617730381999,0,0.0399066800876614,1.55581107206609,0,NA,NA,NA,"hetero_ar1",0.5,"substantive"
193,"bam_re",1.06663594723741,0.0408066889958494,1.6329662826647,0,0.0396634215888994,1.68003527098772,0,NA,NA,NA,"hetero_ar1",0.5,"substantive"
193,"bam_fd",1.12456664271511,0.0389978424634354,3.19419318727439,1,0.0380421019964183,3.27444163644882,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
194,"bam_fe",0.990920917383252,0.0357122421231171,-0.254228860384854,0,0.0344423821995811,-0.263602051801704,0,NA,NA,NA,"hetero_ar1",0.5,"substantive"
194,"bam_re",0.998268727427192,0.0357026514277568,-0.0484914286075048,0,0.0341495160758537,-0.0506968405924744,0,NA,NA,NA,"hetero_ar1",0.5,"substantive"
194,"bam_fd",1.02242001277139,0.0375176071574128,0.597586425949812,0,0.0361672628177928,0.619897969175529,0,NA,NA,NA,"hetero_ar1",0.5,"substantive"
195,"bam_fe",1.08755990903371,0.0371749353131215,2.3553479863839,1,0.0367802487166362,2.38062308137976,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
195,"bam_re",1.09044706190636,0.0373569438494493,2.42115795850069,1,0.0365875529016637,2.47207191334856,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
195,"bam_fd",1.05515548909883,0.0351050821460978,1.57115396765878,0,0.0344235096184746,1.60226222457073,0,NA,NA,NA,"hetero_ar1",0.5,"substantive"
196,"bam_fe",1.04722587569114,0.037037795531764,1.27507253099435,0,0.0367647906774448,1.28454085609987,0,NA,NA,NA,"hetero_ar1",0.5,"substantive"
196,"bam_re",1.04154883124434,0.0369944643083089,1.12310941707594,0,0.0363501564168978,1.14301657378913,0,NA,NA,NA,"hetero_ar1",0.5,"substantive"
196,"bam_fd",1.07239012409138,0.0359993440612158,2.01087341947918,1,0.0353685604992921,2.04673651032061,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
197,"bam_fe",1.12233123918147,0.0366166041946851,3.34086794425417,1,0.0359075586164697,3.40683811138741,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
197,"bam_re",1.12725949293836,0.0366595649937079,3.47138578868044,1,0.0356605817668704,3.56863199176945,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
197,"bam_fd",1.09337947979305,0.0363875294899812,2.56624951190392,1,0.0355906797114022,2.62370599691407,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
198,"bam_fe",1.0534729275612,0.0397871893973738,1.34397348420717,0,0.0388421344167108,1.37667325352218,0,NA,NA,NA,"hetero_ar1",0.5,"substantive"
198,"bam_re",1.05534511138561,0.0398278457771321,1.38960845874799,0,0.0386016864703213,1.43374853397053,0,NA,NA,NA,"hetero_ar1",0.5,"substantive"
198,"bam_fd",1.04387761090716,0.0365470292761446,1.20057941168422,0,0.0352949088345056,1.24317110756391,0,NA,NA,NA,"hetero_ar1",0.5,"substantive"
199,"bam_fe",1.1189607012594,0.0351871805113128,3.38079662907785,1,0.0349861693126543,3.40022081858423,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
199,"bam_re",1.12556502608741,0.0352253390473377,3.56462221466955,1,0.0347058521566016,3.61797847581513,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
199,"bam_fd",1.11320377723172,0.0340373154968615,3.32587266590266,1,0.0332334937240169,3.40631587433456,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
200,"bam_fe",1.11100743093915,0.0385537080084517,2.87929324242463,1,0.0377317645565745,2.94201536142589,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
200,"bam_re",1.11066707974916,0.0385230584825733,2.87274905234286,1,0.0373394931614236,2.96380776436179,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
200,"bam_fd",1.08602356722617,0.0378273683722122,2.27410922112569,1,0.0369503957457167,2.32808243295035,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
201,"bam_fe",1.05790752354832,0.034016597615621,1.70233143839543,0,0.0337776595780862,1.71437347263358,0,NA,NA,NA,"hetero_ar1",0.5,"substantive"
201,"bam_re",1.06358495299865,0.033978463743797,1.87133101361187,0,0.0334676869960793,1.89989087103936,0,NA,NA,NA,"hetero_ar1",0.5,"substantive"
201,"bam_fd",1.06505255799105,0.0324596441534458,2.00410570379421,1,0.0318561298225822,2.04207348329352,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
202,"bam_fe",1.08036802311082,0.0359043590931842,2.23839180368691,1,0.035842850215327,2.24223304307559,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
202,"bam_re",1.09226385088215,0.0359252228662374,2.56821930446131,1,0.0355963511515062,2.59194686807784,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
202,"bam_fd",1.09234726060848,0.0364259339422539,2.5352063931944,1,0.0355716212759066,2.59609366388446,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
203,"bam_fe",1.0830610939354,0.0346554135052919,2.39677111117764,1,0.0340552063033129,2.43901308938243,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
203,"bam_re",1.08416243073611,0.0347762317927563,2.420113577505,1,0.0338547920943536,2.48598279680906,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
203,"bam_fd",1.03680551043046,0.0343536876749004,1.07137000192717,0,0.0334492714399599,1.10033817915968,0,NA,NA,NA,"hetero_ar1",0.5,"substantive"
204,"bam_fe",1.04547912346401,0.0371881152463184,1.22294779293805,0,0.0371227248775062,1.22510197228459,0,NA,NA,NA,"hetero_ar1",0.5,"substantive"
204,"bam_re",1.05251316957514,0.0372147875779176,1.41108341583811,0,0.0369036584670783,1.42298004470165,0,NA,NA,NA,"hetero_ar1",0.5,"substantive"
204,"bam_fd",1.0621694334939,0.0371524363173518,1.67336087902423,0,0.0368317225590736,1.68793173857625,0,NA,NA,NA,"hetero_ar1",0.5,"substantive"
205,"bam_fe",1.04388733572606,0.036924405221126,1.18857258399248,0,0.0365657194684064,1.20023170237301,0,NA,NA,NA,"hetero_ar1",0.5,"substantive"
205,"bam_re",1.04609973807989,0.0369088040192881,1.24901739042542,0,0.0362141924383246,1.27297434999843,0,NA,NA,NA,"hetero_ar1",0.5,"substantive"
205,"bam_fd",1.0594507219806,0.034457396618133,1.72533992162686,0,0.0340752531857399,1.74468907557449,0,NA,NA,NA,"hetero_ar1",0.5,"substantive"
206,"bam_fe",1.11590402021954,0.0425267604461808,2.72543732472218,1,0.0413569451828837,2.80252856459787,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
206,"bam_re",1.12069216255985,0.0425134099340679,2.83891983134326,1,0.0409319043947155,2.9486085327472,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
206,"bam_fd",1.06667619650569,0.0409582036224706,1.62790822371675,0,0.040195981544742,1.65877766740111,0,NA,NA,NA,"hetero_ar1",0.5,"substantive"
207,"bam_fe",1.02372751715284,0.042166510870211,0.562709995756415,0,0.0414954529185457,0.571810053487442,0,NA,NA,NA,"hetero_ar1",0.5,"substantive"
