"sim","method","beta_hat","se_classic_cluster","t_classic_cluster","reject_classic_cluster","se_penalty_cluster","t_penalty_cluster","reject_penalty_cluster","p_boot","reject_wild_boot","boot_success","error_design","rho","df_correction"
110,"bam_re",1.0781749410499,0.0243161616181664,3.21493754966241,1,0.0240194580253456,3.25465049908336,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
110,"bam_fd",1.07081039789178,0.0225890975434974,3.13471566340493,1,0.0224347536381073,3.15628150119312,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
111,"bam_fe",1.05087264270645,0.0249902684381528,2.03569812914796,1,0.0248375688109964,2.04821345815175,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
111,"bam_re",1.05705433401587,0.0250325599014988,2.2792049331099,1,0.0246417427883264,2.31535303756574,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
111,"bam_fd",1.04605542101715,0.0228625039728209,2.01445218213653,1,0.0228044419242611,2.01958114871282,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
112,"bam_fe",1.12342287345558,0.0246154040627162,5.01405027279335,1,0.0244825537782291,5.04125813726726,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
112,"bam_re",1.12340408898587,0.0246485656050102,5.00654240751397,1,0.0243080465108358,5.07667652070949,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
112,"bam_fd",1.11142335250784,0.0225330374132742,4.9448882751245,1,0.022474686729137,4.95772661264231,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
113,"bam_fe",1.04879964900529,0.0248191104237949,1.96621265516834,1,0.0247263088159495,1.97359215111834,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
113,"bam_re",1.05156872607756,0.0248350359643878,2.07645063013037,1,0.0245617941073806,2.09955045841164,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
113,"bam_fd",1.08232673248483,0.024578626521503,3.34952534523473,1,0.0245349460735782,3.35548862581323,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
114,"bam_fe",1.10338122577193,0.0250497195885239,4.12704123918776,1,0.0249120889549606,4.14984170772809,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
114,"bam_re",1.10621754947693,0.0250216433268077,4.24502691888085,1,0.0246257753844536,4.31326720960794,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
114,"bam_fd",1.09669147374312,0.0234048042975794,4.13126606459691,1,0.023228960918618,4.16253977445989,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
115,"bam_fe",1.09411305321797,0.023482408690185,4.0078108877011,1,0.0234612998976044,4.01141682808376,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
115,"bam_re",1.09796884006413,0.0234927421013025,4.1701747561727,1,0.0232606021043068,4.2117929546625,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
115,"bam_fd",1.09383893109446,0.0221348737098767,4.23941569870302,1,0.0221748018738841,4.23178216554786,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
116,"bam_fe",1.05777520675509,0.0239116698658936,2.41619289155111,1,0.0237541211790081,2.43221823782502,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
116,"bam_re",1.05868730233265,0.0239146653725613,2.45402983559973,1,0.023505284812683,2.49677052630235,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
116,"bam_fd",1.06020026647184,0.0223407336432643,2.69464143089989,1,0.0221774005175594,2.71448704838849,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
117,"bam_fe",1.06246249295675,0.0244149772072953,2.55836785864739,1,0.0243949920692252,2.56046375335988,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
117,"bam_re",1.0644901735384,0.024426083599525,2.64021750665135,1,0.0241450367172759,2.67094949134007,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
117,"bam_fd",1.07707716210573,0.0217969042278966,3.53615179934955,1,0.0217013975811026,3.55171420723819,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
118,"bam_fe",1.08114201950821,0.023468350918035,3.45750836058353,1,0.0234550299128164,3.45947201132649,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
118,"bam_re",1.08436366456797,0.0234994104811867,3.59003323234488,1,0.0232850984260206,3.62307528293285,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
118,"bam_fd",1.06245227668508,0.0237388629614362,2.63080320175983,1,0.0237586187186374,2.62861563732632,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
119,"bam_fe",1.09219787152818,0.0230739315687613,3.99575907787633,1,0.0229682483721799,4.01414465893051,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
119,"bam_re",1.09695705151634,0.0230648426667857,4.20367278966809,1,0.0227286598866752,4.26584990051191,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
119,"bam_fd",1.08911998960542,0.0213943984017839,4.16557586391346,1,0.021267356809761,4.19045913427834,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
120,"bam_fe",1.05581123980923,0.0237142529332428,2.35348926935814,1,0.023488616177389,2.3760973991715,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
120,"bam_re",1.05912079907894,0.0236971609265634,2.49484734741642,1,0.0232553568603552,2.54224432821856,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
120,"bam_fd",1.04607705221905,0.024238386911224,1.90099499557526,0,0.0240161700615514,1.91858452455002,0,NA,NA,NA,"hetero_ar1",0.5,"substantive"
121,"bam_fe",1.05949742769456,0.0241594186189744,2.46270113668337,1,0.0238840134405248,2.49109840114251,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
121,"bam_re",1.05971771042561,0.0241298197907859,2.47485107403979,1,0.0236731049846315,2.52259728769765,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
121,"bam_fd",1.07486303535999,0.0224366518156874,3.33664024271424,1,0.0223230064640656,3.35362691761527,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
122,"bam_fe",1.07892042378079,0.0260591712106318,3.0285085869726,1,0.0259706290092929,3.03883374378602,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
122,"bam_re",1.0812476824592,0.0260690340227502,3.11663571378597,1,0.025698358692617,3.16159033466005,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
122,"bam_fd",1.0722078430641,0.0247307313811811,2.91976173090627,1,0.0245408488262239,2.94235311807697,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
123,"bam_fe",1.03075693458727,0.0234076618630651,1.31396868116102,0,0.0232748636053164,1.32146572838559,0,NA,NA,NA,"hetero_ar1",0.5,"substantive"
123,"bam_re",1.03701772746074,0.0233749669733117,1.58364833212407,0,0.0229820719983048,1.61072193418726,0,NA,NA,NA,"hetero_ar1",0.5,"substantive"
123,"bam_fd",1.02543435721227,0.0228069814954262,1.11520050197674,0,0.0225596967919494,1.12742460356781,0,NA,NA,NA,"hetero_ar1",0.5,"substantive"
124,"bam_fe",1.08888970819878,0.0253426141484306,3.50751929844933,1,0.0251456806908737,3.53498914153621,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
124,"bam_re",1.09445103535379,0.025334188868789,3.72820443721215,1,0.0249099664035671,3.79169661747374,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
124,"bam_fd",1.06929423479534,0.0228622474305443,3.03094588604457,1,0.0228051764739227,3.03853096136212,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
125,"bam_fe",1.05068217764106,0.0242488375372562,2.09008689852411,1,0.0239562673336453,2.11561245895258,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
125,"bam_re",1.05740977454514,0.0242658445294031,2.3658675664709,1,0.0236725155752871,2.42516577347078,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
125,"bam_fd",1.0477654881861,0.0246636982570014,1.93667177113401,0,0.0242325509016933,1.97112917991494,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
126,"bam_fe",1.0574373906715,0.0268178092774556,2.14176296345664,1,0.0266630592427024,2.1541935660372,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
126,"bam_re",1.06086400585536,0.0268359564257207,2.26800211215971,1,0.0264287085698878,2.30295043340512,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
126,"bam_fd",1.05109590412291,0.0269944410343047,1.89283060382591,0,0.02685765173627,1.90247102109464,0,NA,NA,NA,"hetero_ar1",0.5,"substantive"
127,"bam_fe",1.07109253259199,0.0255165662924285,2.78613241990481,1,0.0252062077660547,2.82043745936769,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
127,"bam_re",1.07625040733954,0.0255339508645932,2.98623615843459,1,0.0249726210963805,3.05336019976662,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
127,"bam_fd",1.07668642475788,0.0241114129529171,3.18050314627461,1,0.0236897994669224,3.23710738307241,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
128,"bam_fe",1.12218583886859,0.0248930866967598,4.90842459020946,1,0.0249441732191235,4.89837196828467,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
128,"bam_re",1.12390171271969,0.0248860882272312,4.97875405681948,1,0.0246875347019309,5.01879649854241,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
128,"bam_fd",1.10211972815968,0.023733094461837,4.30284084209468,1,0.0237916919498457,4.29224320720685,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
129,"bam_fe",1.09155376921877,0.0256248694029831,3.57284822720358,1,0.0255048111217102,3.58966662336264,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
129,"bam_re",1.09613844849063,0.0256801300764031,3.74369009053299,1,0.0252933993304947,3.80093032314245,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
129,"bam_fd",1.08533355570996,0.0248852640747867,3.42907977401833,1,0.0247618343838125,3.44617262143312,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
130,"bam_fe",1.08899902129453,0.02447112802764,3.63689900988655,1,0.0243706469763809,3.65189407490025,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
130,"bam_re",1.09347513586504,0.02448389501468,3.81782129881702,1,0.0241057623936904,3.87770916921972,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
130,"bam_fd",1.05395666028613,0.0242040476919165,2.22924119853509,1,0.0240546703813621,2.24308458318909,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
131,"bam_fe",1.08350102420948,0.026215040309487,3.18523348519372,1,0.0261400731770364,3.19436841832698,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
131,"bam_re",1.08315895509754,0.0262188816935387,3.17172013930853,1,0.0258395677906069,3.21827964660362,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
131,"bam_fd",1.05769537736179,0.0242191101304013,2.38222531922702,1,0.0241573020052425,2.38832040719071,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
132,"bam_fe",1.12485921613993,0.0255773799947249,4.88162650614252,1,0.0254569280514915,4.90472439908606,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
132,"bam_re",1.1276575919416,0.0255748015030202,4.99153793731384,1,0.0251962151718603,5.06653840947378,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
132,"bam_fd",1.0981328732393,0.0253850927142226,3.86576776945605,1,0.0252047512639065,3.89342756101001,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
133,"bam_fe",1.07306483157811,0.0247182887219945,2.95590169691224,1,0.024506730421172,2.9814189947994,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
133,"bam_re",1.07552683974426,0.0246769027393993,3.06062882128534,1,0.0241740580104019,3.12429298017578,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
133,"bam_fd",1.05668827773064,0.0232026215627558,2.44318417112132,1,0.0230627174121342,2.45800513086187,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
134,"bam_fe",1.12140635099623,0.0220054114513233,5.51711342752136,1,0.0218549809865278,5.55508838333316,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
134,"bam_re",1.12376404332991,0.0220278109087416,5.61853576111816,1,0.0216884187471312,5.70645766170869,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
134,"bam_fd",1.12596751104299,0.0221732687323114,5.68105282823858,1,0.0220323263866372,5.71739492382396,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
135,"bam_fe",1.06838170914812,0.0252507787180359,2.70810298215787,1,0.025213697940825,2.71208568091079,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
135,"bam_re",1.07625360499957,0.025311077922656,3.01265735234906,1,0.0250233562089695,3.04729726751189,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
135,"bam_fd",1.07597529044861,0.024800354137381,3.06347603053367,1,0.0247794319450248,3.06606263683407,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
136,"bam_fe",1.09140436560191,0.0269905768073509,3.3865287968584,1,0.0268271692146744,3.4071565609656,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
136,"bam_re",1.09481024512715,0.0270448988526212,3.50566092496068,1,0.0265509631078781,3.57087781493758,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
136,"bam_fd",1.08907082615777,0.0244106002365041,3.64885849978288,1,0.0242850798545627,3.66771806768571,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
137,"bam_fe",1.08965212593219,0.0241538191536086,3.71171636924317,1,0.0241007422298192,3.71989066051519,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
137,"bam_re",1.09484665933365,0.024153417247379,3.9268422501972,1,0.0238277989204936,3.9805044372804,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
137,"bam_fd",1.091386838126,0.0242238420906218,3.77259882161213,1,0.0242215392803952,3.77295749324927,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
138,"bam_fe",1.08252589090667,0.0266284689874112,3.09916018625328,1,0.0265970884077316,3.10281673097253,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
138,"bam_re",1.08653504290565,0.0266318688462474,3.24930418534407,1,0.0263010526446256,3.29017412629409,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
138,"bam_fd",1.10008144418799,0.0261401279408979,3.8286516582579,1,0.0259575810866544,3.85557667541862,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
139,"bam_fe",1.07947259048331,0.0244965506586706,3.24423595757044,1,0.0244264407178754,3.25354771909715,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
139,"bam_re",1.07877783232678,0.024482017666636,3.21778349315306,1,0.0241397911456996,3.26340157010086,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
139,"bam_fd",1.08103510859955,0.0241162235021003,3.36019064479522,1,0.0239632324379852,3.38164347440437,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
140,"bam_fe",1.05764833323978,0.026106141912589,2.20822875447476,1,0.0260671637171333,2.21153071601292,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
140,"bam_re",1.0573773122627,0.0261184129418416,2.19681465296008,1,0.025839007913287,2.22056947601286,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
140,"bam_fd",1.04224127825848,0.0259685199368533,1.62663403078779,0,0.0258291391620246,1.63541177247526,0,NA,NA,NA,"hetero_ar1",0.5,"substantive"
141,"bam_fe",1.10833219111644,0.0241235791810777,4.49071799434384,1,0.023936981082493,4.52572489166881,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
141,"bam_re",1.1103001543636,0.0241411170777193,4.56897474994625,1,0.0237106641923045,4.65192174580224,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
141,"bam_fd",1.08428629550406,0.0229323560958937,3.6754311310887,1,0.0227983288836399,3.6970383195298,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
142,"bam_fe",1.10042893780843,0.0242734458571496,4.13739929631178,1,0.0242148925091736,4.14740382474901,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
142,"bam_re",1.10344057520098,0.0242926769036488,4.25809702287051,1,0.0240108174693758,4.30808219390755,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
142,"bam_fd",1.08414589363564,0.023064289490347,3.6483193497399,1,0.0230144973868918,3.65621252643832,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
143,"bam_fe",1.09104381651955,0.0247882242676034,3.67286561298921,1,0.0246540550852753,3.69285361798033,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
143,"bam_re",1.09533838092146,0.0247783824527674,3.84764344901039,1,0.0243945843871729,3.90817811889409,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
143,"bam_fd",1.08517065715086,0.0240982059324907,3.53431526767847,1,0.0239968290333208,3.54924632052835,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
144,"bam_fe",1.12879889886708,0.024768515274834,5.20010575676089,1,0.0246414027092501,5.22693047903215,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
144,"bam_re",1.13496421929859,0.0247701094462395,5.44867270738217,1,0.0244262521149482,5.52537567627905,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
144,"bam_fd",1.10672463024659,0.024562131096543,4.3450883731182,1,0.0244103565006752,4.37210453045378,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
145,"bam_fe",1.04972077694731,0.0245679074287037,2.02381000871171,1,0.0244902675825541,2.03022595729955,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
145,"bam_re",1.05239918904719,0.0245549158698982,2.13395921716132,1,0.0242459128464682,2.16115554728733,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
145,"bam_fd",1.0433045926464,0.0242113816773388,1.78860476545768,0,0.0242512183026572,1.7856666871725,0,NA,NA,NA,"hetero_ar1",0.5,"substantive"
146,"bam_fe",1.07826001612493,0.0259938079278373,3.01071764253217,1,0.0259349293381663,3.01755270293963,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
146,"bam_re",1.08560192262803,0.0259828170285881,3.29455895924795,1,0.025637259720937,3.33896537928845,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
146,"bam_fd",1.04884645879332,0.0249997144899615,1.95388066583456,0,0.0249892183971922,1.95470134427287,0,NA,NA,NA,"hetero_ar1",0.5,"substantive"
147,"bam_fe",1.08308357102531,0.0239018561993812,3.47603007616873,1,0.0238262441050272,3.48706118593735,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
147,"bam_re",1.08717327210169,0.023914197423741,3.64525183751932,1,0.0236397097037684,3.68757794381016,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
147,"bam_fd",1.08088719094166,0.0231663058183257,3.49158780756816,1,0.0229565278287174,3.52349412529518,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
148,"bam_fe",1.02838816789031,0.0229091488882403,1.23916292258582,0,0.0227694233499576,1.246767098753,0,NA,NA,NA,"hetero_ar1",0.5,"substantive"
148,"bam_re",1.03224434071468,0.0228851594394397,1.4089629045412,0,0.02252833465075,1.43127937393312,0,NA,NA,NA,"hetero_ar1",0.5,"substantive"
148,"bam_fd",1.04700953979406,0.0223220537372647,2.10596840001264,1,0.0221562270767122,2.1217303664248,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
149,"bam_fe",1.09328810542263,0.0239700579076648,3.89185982703875,1,0.0237983527437799,3.91993960367764,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
149,"bam_re",1.09815115966736,0.0240183230316384,4.08651176595745,1,0.0236420763279478,4.15154567246407,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
149,"bam_fd",1.09628414991257,0.0249720635541196,3.85567455023909,1,0.0247535823555171,3.88970568096832,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
150,"bam_fe",1.07791738281962,0.0243365387255313,3.20166247543975,1,0.0241599449050896,3.2250645904083,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
150,"bam_re",1.08485058788619,0.0243825414506851,3.47997308064891,1,0.0239334095081715,3.54527790356072,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
150,"bam_fd",1.07341786338688,0.0223921698441116,3.27872930126897,1,0.0222265276799901,3.30316387894346,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
151,"bam_fe",1.04552139502273,0.0261394800356256,1.7414805099678,0,0.0259529909283292,1.75399417926221,0,NA,NA,NA,"hetero_ar1",0.5,"substantive"
151,"bam_re",1.05114193007756,0.0261435932410587,1.95619361141392,0,0.025688724352621,1.99083182860908,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
151,"bam_fd",1.06737120523043,0.025820270108982,2.60923704307017,1,0.0255678848579492,2.63499329744076,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
152,"bam_fe",1.10090315537497,0.0250931289624675,4.02114680580051,1,0.0247794270038326,4.07205361767888,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
152,"bam_re",1.10784785855607,0.0251267263637264,4.29215716344824,1,0.0245866883035653,4.38643290322402,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
152,"bam_fd",1.10396736334612,0.0244201759665627,4.25743710808954,1,0.0241167148546634,4.31100852552548,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
153,"bam_fe",1.06138367596209,0.0234914661155902,2.61302022019604,1,0.0233453857194517,2.6293708187028,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
153,"bam_re",1.06864619405882,0.0235280649794502,2.91763024790933,1,0.0231359125243409,2.96708392144026,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
153,"bam_fd",1.06800379524949,0.0214708158490863,3.1672664759213,1,0.0213107754481879,3.19105212359944,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
154,"bam_fe",1.07419825035473,0.0251087964564933,2.95506996853849,1,0.0249092528205255,2.9787425134482,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
154,"bam_re",1.08350321308377,0.0250957366348694,3.32738641222995,1,0.0246041999935703,3.39386011760543,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
154,"bam_fd",1.05813901818488,0.0249091461085397,2.33404300298163,1,0.0246011613469714,2.36326315513725,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
155,"bam_fe",1.08118922458392,0.0236058201052845,3.43937318092784,1,0.0235882760729961,3.44193125146896,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
155,"bam_re",1.08262302982886,0.0236388905297127,3.49521606037335,1,0.0234282158744842,3.52664625729544,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
155,"bam_fd",1.07840388895774,0.0243946231384613,3.21398238098332,1,0.0243983342679364,3.21349351544785,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
156,"bam_fe",1.08105882818349,0.0227897137482355,3.5568164251194,1,0.0227767390785419,3.5588425500233,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
156,"bam_re",1.0838692300892,0.0227753142376932,3.68246203823601,1,0.0225988091318532,3.71122343659192,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
156,"bam_fd",1.07049199091868,0.0220555149584815,3.19611630249318,1,0.0219366994942735,3.21342738624316,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
157,"bam_fe",1.09531932773397,0.0256726120319318,3.71287999894232,1,0.0254027821766058,3.75231842997686,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
157,"bam_re",1.09837950088672,0.0256978904452729,3.82831038587515,1,0.0252018433919212,3.9036628930984,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
157,"bam_fd",1.0949175631059,0.0222013584520092,4.2753042932518,1,0.0219640683480325,4.32149279458964,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
158,"bam_fe",1.08581173427797,0.0232565607627821,3.68978608459143,1,0.0231579205299854,3.70550258028814,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
158,"bam_re",1.08705846148326,0.0232541394013092,3.74378341768958,1,0.022959245140674,3.79186950397741,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
158,"bam_fd",1.07880890641991,0.0242349697881291,3.25186732679616,1,0.0241474189706967,3.26365755758597,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
159,"bam_fe",1.06662783255857,0.0268483317757347,2.48163770900595,1,0.0268118575381332,2.48501367217114,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
159,"bam_re",1.07176545243924,0.0268984729917752,2.66801213813077,1,0.0266007892794537,2.69786928821207,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
159,"bam_fd",1.08221160954123,0.0251468175334863,3.2692649649109,1,0.0250241779241052,3.28528712473872,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
160,"bam_fe",1.09147526056681,0.0260140055801975,3.51638505976335,1,0.025672367811353,3.56317972845318,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
160,"bam_re",1.09529857216798,0.0260317305386411,3.66086196330755,1,0.0254245645524717,3.7482872900853,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
160,"bam_fd",1.09795472125775,0.0233305356796475,4.19856288782944,1,0.0231093054094315,4.23875661869832,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
161,"bam_fe",1.07484829235037,0.0270087082150473,2.77126516953032,1,0.0269002797543837,2.78243546289405,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
161,"bam_re",1.07611323501753,0.0269783384947429,2.82127214885234,1,0.0266055003835163,2.8608082509392,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
161,"bam_fd",1.09577875321678,0.0256204657369539,3.7383689352156,1,0.0253298830938973,3.78125524155537,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
162,"bam_fe",1.06093584643717,0.0232096983243278,2.62544758599014,1,0.0228719808121668,2.66421377919096,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
162,"bam_re",1.0642748087382,0.0231616031194181,2.77505872140236,1,0.0226098252855369,2.84278219431076,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
162,"bam_fd",1.0399583325618,0.0221958825051245,1.80025878910535,0,0.022084468880572,1.8093408891962,0,NA,NA,NA,"hetero_ar1",0.5,"substantive"
163,"bam_fe",1.11418306161364,0.0238125332791886,4.79508250024921,1,0.0236104569728994,4.83612247508387,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
163,"bam_re",1.11152225847946,0.0238279547486354,4.68031182935842,1,0.0233923115762078,4.76747490799004,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
163,"bam_fd",1.11621612934517,0.0236951432502077,4.90463923842927,1,0.0233977862108167,4.96697116120519,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
164,"bam_fe",1.08593592801497,0.0252618917987828,3.40180096959745,1,0.0248223781087672,3.46203444482271,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
164,"bam_re",1.0880806184121,0.0252796815335674,3.48424557070254,1,0.0245224628602054,3.59183410386723,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
164,"bam_fd",1.10201544934367,0.02301331343646,4.43288836374367,1,0.0226894046425452,4.49617127248809,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
165,"bam_fe",1.12316402599537,0.02451478214626,5.02407181351045,1,0.024435291908099,5.04041557836071,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
165,"bam_re",1.12938001777813,0.0245347455961312,5.27333846895611,1,0.0241878348815897,5.34897060491373,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
165,"bam_fd",1.11098429450189,0.0222957994509758,4.97781184056329,1,0.0221398787861452,5.01286820826429,1,NA,NA,NA,"hetero_ar1",0.5,"substantive"
166,"bam_fe",1.02845419941236,0.0261698663432226,1.08728867924556,0,0.0259797368319089,1.09524586782601,0,NA,NA,NA,"hetero_ar1",0.5,"substantive"
